Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
90.149707,0.070454,-0.080376,-3.079266,0.739847,0.511238,9.641282
90.161288,0.070342,-0.080211,-3.079298,0.947373,0.530075,9.562896
90.175534,0.070292,-0.080013,-3.079331,0.873613,0.631229,9.665589
90.175544,0.070276,-0.079835,-3.079365,0.735139,0.538829,9.469214
90.187634,0.070277,-0.079668,-3.079403,0.771841,0.559825,9.760024
90.210355,0.070253,-0.079540,-3.079449,0.732722,0.582212,9.761349
90.210369,0.070286,-0.079478,-3.079482,0.861492,0.698146,9.815292
90.217168,0.070357,-0.079390,-3.079496,0.778745,0.599494,9.975155
90.225091,0.070346,-0.079322,-3.079513,0.854125,0.538595,9.967205
90.238235,0.070318,-0.079273,-3.079456,0.651429,0.517724,9.949913
90.251603,0.070236,-0.079234,-3.079416,0.578093,0.636709,9.816154
90.264162,0.070167,-0.079270,-3.079353,0.745370,0.678737,9.877859
90.264172,0.070136,-0.079280,-3.079306,0.571987,0.698283,9.624922
90.282241,0.070164,-0.079351,-3.079275,0.602365,0.705045,9.546095
90.291596,0.070156,-0.079357,-3.079250,0.716447,0.694401,9.589120
90.291604,0.070114,-0.079343,-3.079203,0.722004,0.636655,9.555648
90.298653,0.070070,-0.079263,-3.079116,0.692960,0.657197,9.700038
90.315223,0.070014,-0.079116,-3.079002,0.743189,0.654782,9.743079
90.329330,0.069961,-0.079029,-3.078856,0.541189,0.621227,9.944196
90.338646,0.069932,-0.079017,-3.078701,0.575143,0.676560,9.816865
90.348728,0.069926,-0.079115,-3.078551,0.587552,0.746555,9.892548
90.359704,0.069931,-0.079260,-3.078440,0.548122,0.630852,9.842629
90.368957,0.069973,-0.079445,-3.078316,0.674015,0.547142,9.815821
90.417163,0.069994,-0.079566,-3.078229,0.758382,0.598822,9.762675
90.430917,0.070083,-0.079677,-3.078100,0.422797,0.409200,9.686982
90.430928,0.070191,-0.079761,-3.078005,0.760771,0.417813,9.690675
90.430931,0.070347,-0.079830,-3.077936,0.790089,0.517881,9.785121
90.430944,0.070535,-0.080016,-3.077891,0.494225,0.563345,9.718522
90.431077,0.070789,-0.080285,-3.077869,0.727302,0.612339,9.677664
90.438185,0.071026,-0.080570,-3.077852,0.947642,0.532373,9.649504
90.438193,0.071206,-0.080795,-3.077810,0.988773,0.547341,9.559166
90.447042,0.071369,-0.080913,-3.077758,1.089173,0.665485,9.535433
90.462282,0.071544,-0.080930,-3.077743,0.948317,0.653699,9.470315
90.475816,0.071624,-0.080902,-3.077704,1.042480,0.628152,9.548619
90.506254,0.071619,-0.080843,-3.077653,0.934733,0.715887,9.629381
90.513898,0.071597,-0.080842,-3.077623,0.699678,0.731236,9.699776
90.513929,0.071526,-0.080881,-3.077609,0.907353,0.676641,9.845574
90.513946,0.071415,-0.080890,-3.077646,0.963097,0.662090,9.850177
90.521767,0.071326,-0.080922,-3.077709,0.965608,0.683634,9.908487
90.531610,0.071244,-0.080905,-3.077758,0.814025,0.625232,9.809914
90.538368,0.071208,-0.080841,-3.077834,0.839947,0.701911,9.800078
90.551777,0.071186,-0.080865,-3.077916,0.899808,0.703795,9.556572
90.564616,0.071252,-0.080932,-3.078016,0.923791,0.865236,9.719361
90.572796,0.071300,-0.081157,-3.078102,0.724883,0.810208,9.545865
90.584206,0.071400,-0.081348,-3.078223,1.026418,0.860114,9.427253
90.598261,0.071518,-0.081439,-3.078328,0.842880,0.845516,9.486649
90.611758,0.071581,-0.081486,-3.078382,1.008048,0.873469,9.451906
90.626049,0.071677,-0.081421,-3.078438,0.989229,0.875926,9.511053
90.626060,0.071728,-0.081294,-3.078427,0.796676,0.905107,9.513695
90.630887,0.071817,-0.081310,-3.078438,0.797981,1.048194,9.735614
90.642172,0.071806,-0.081314,-3.078432,0.704659,0.962749,9.723627
90.652361,0.071755,-0.081342,-3.078449,0.793029,1.000336,9.930820
90.659997,0.071631,-0.081434,-3.078441,0.741942,0.951629,10.006460
90.683311,0.071499,-0.081509,-3.078443,0.673553,0.884743,10.009821
90.691802,0.071257,-0.081591,-3.078453,0.675682,0.777697,9.960101
90.691810,0.070998,-0.081676,-3.078449,0.656953,0.818799,9.833263
90.706666,0.070696,-0.081851,-3.078441,0.560639,0.792604,9.684322
90.716441,0.070434,-0.082045,-3.078455,0.489024,0.678691,9.560115
90.730411,0.070197,-0.082277,-3.078467,0.773108,0.606920,9.456433
90.737815,0.069987,-0.082476,-3.078482,0.711257,0.551920,9.461353
90.737831,0.069804,-0.082580,-3.078544,0.814780,0.521288,9.448899
90.752331,0.069685,-0.082623,-3.078563,0.977768,0.525431,9.573730
90.762289,0.069599,-0.082602,-3.078587,0.815210,0.477668,9.562238
90.774676,0.069556,-0.082611,-3.078637,0.725346,0.479567,9.530501
90.787421,0.069520,-0.082617,-3.078670,0.895914,0.475007,9.755988
90.797215,0.069451,-0.082660,-3.078712,0.913867,0.505269,9.761580
90.808412,0.069378,-0.082702,-3.078765,0.861863,0.548790,9.786874
90.821360,0.069308,-0.082766,-3.078771,0.968882,0.549400,9.850797
90.840722,0.069180,-0.082821,-3.078784,0.923333,0.483577,9.759605
90.840740,0.069066,-0.082839,-3.078796,0.888136,0.507584,9.675769
90.860192,0.068917,-0.082856,-3.078781,0.879445,0.638876,9.640776
90.867247,0.068776,-0.082875,-3.078792,0.844736,0.527771,9.660842
90.867279,0.068620,-0.082943,-3.078794,0.917493,0.468210,9.624877
90.875743,0.068410,-0.082970,-3.078822,1.065727,0.504682,9.675419
90.904300,0.068202,-0.082916,-3.078835,1.003623,0.590336,9.667511
90.921288,0.068045,-0.082794,-3.078845,0.782156,0.517386,9.608846
90.921299,0.067886,-0.082613,-3.078873,0.855972,0.616863,9.735879
90.921305,0.067793,-0.082446,-3.078930,0.842217,0.578252,9.835607
90.930043,0.067711,-0.082319,-3.078943,0.709553,0.523882,9.935633
90.930055,0.067712,-0.082247,-3.078981,0.634625,0.607765,9.912347
90.939461,0.067714,-0.082247,-3.078998,0.763485,0.683114,10.010336
90.949271,0.067797,-0.082305,-3.079021,0.632829,0.703900,9.984161
90.963679,0.067878,-0.082319,-3.079001,0.701075,0.677074,9.986629
90.970039,0.068011,-0.082381,-3.078958,0.811118,0.595874,9.958109
90.981279,0.068032,-0.082439,-3.078898,0.618174,0.670967,9.902101
90.996074,0.068035,-0.082503,-3.078804,0.657741,0.729450,9.806272
91.008179,0.068057,-0.082618,-3.078737,0.531791,0.687924,9.687737
91.019880,0.068077,-0.082786,-3.078634,0.588226,0.684279,9.628061
91.031334,0.068090,-0.082986,-3.078509,0.499439,0.554324,9.558473
91.031348,0.068098,-0.083140,-3.078377,0.742855,0.521231,9.579331
91.038975,0.068103,-0.083276,-3.078243,0.828655,0.549226,9.641856
91.055440,0.068145,-0.083361,-3.078109,0.698173,0.597663,9.652335
91.069911,0.068169,-0.083419,-3.078010,0.815734,0.681000,9.766747
91.078218,0.068162,-0.083415,-3.077908,0.598432,0.514028,9.886382
91.085348,0.068116,-0.083488,-3.077819,0.670060,0.641585,9.899715
91.096641,0.068032,-0.083576,-3.077753,0.602376,0.544929,10.101205
91.113158,0.067904,-0.083688,-3.077729,0.594974,0.539860,10.075990
91.134611,0.067777,-0.083899,-3.077686,0.593750,0.594985,9.990609
91.134619,0.067693,-0.084078,-3.077674,0.673439,0.579772,10.092442
91.148564,0.067641,-0.084364,-3.077687,0.676319,0.593446,9.886013
91.148574,0.067648,-0.084728,-3.077705,0.740712,0.705010,9.677814
91.190721,0.067690,-0.085089,-3.077761,0.778001,0.635709,9.566525
91.190740,0.067747,-0.085463,-3.077852,0.945682,0.647358,9.450399
91.190786,0.067806,-0.085754,-3.077960,1.117656,0.689561,9.338360
91.190793,0.067864,-0.085990,-3.078046,1.188404,0.748512,9.290192
91.200914,0.067942,-0.086192,-3.078138,1.290480,0.825705,9.397393
91.200938,0.068033,-0.086250,-3.078204,1.265430,0.705562,9.314899
91.212074,0.067995,-0.086274,-3.078236,1.155365,0.674673,9.303219
91.223124,0.067979,-0.086230,-3.078228,1.171550,0.773370,9.438738
91.234296,0.067938,-0.086189,-3.078203,1.108274,0.737190,9.555470
91.246327,0.067786,-0.086145,-3.078187,1.165392,0.789722,9.598010
91.253664,0.067593,-0.086079,-3.078217,1.169238,0.899272,9.765849
91.280016,0.067333,-0.086030,-3.078312,1.108879,0.882683,9.871549
91.280024,0.067088,-0.086022,-3.078415,0.897810,0.784369,9.837537
91.288370,0.066775,-0.086054,-3.078520,0.987366,0.719125,9.871251
91.299251,0.066477,-0.086122,-3.078620,0.906953,0.664775,9.958668
91.312092,0.066180,-0.086230,-3.078696,0.877344,0.641783,9.837270
91.330134,0.065981,-0.086347,-3.078783,0.757978,0.736031,9.816700
91.330145,0.065789,-0.086510,-3.078845,0.790996,0.688113,9.718999
91.345814,0.065691,-0.086694,-3.078914,0.710165,0.716852,9.779006
91.355731,0.065597,-0.086811,-3.079004,0.649028,0.640378,9.604324
91.355741,0.065508,-0.086951,-3.079126,0.736888,0.707548,9.595160
91.368480,0.065521,-0.087076,-3.079253,0.690327,0.698289,9.597776
91.378552,0.065538,-0.087216,-3.079374,0.719612,0.694888,9.614447
91.389272,0.065560,-0.087302,-3.079480,0.756546,0.678542,9.745991
91.412287,0.065524,-0.087381,-3.079544,0.812194,0.681617,9.645655
91.420901,0.065511,-0.087465,-3.079536,0.686335,0.698840,9.764571
91.420913,0.065409,-0.087507,-3.079495,0.778183,0.692626,9.731653
91.420918,0.065293,-0.087579,-3.079431,0.731856,0.722407,9.842899
91.433120,0.065087,-0.087654,-3.079362,0.806882,0.846022,9.724874
91.444933,0.064819,-0.087724,-3.079300,0.896948,0.891306,9.885246
91.455616,0.064494,-0.087822,-3.079248,0.665091,0.648245,9.583391
91.469539,0.064184,-0.087934,-3.079207,1.023800,0.612855,9.606038
91.485623,0.063874,-0.088002,-3.079162,1.004934,0.683589,9.632526
91.491633,0.063547,-0.088141,-3.079106,0.941208,0.687037,9.607096
91.491642,0.063281,-0.088304,-3.079044,1.017882,0.586585,9.516319
91.500857,0.063081,-0.088472,-3.078973,1.050195,0.568901,9.395096
91.514596,0.062909,-0.088590,-3.078885,1.069432,0.510650,9.455493
91.532240,0.062766,-0.088616,-3.078769,1.042064,0.426281,9.467933
91.542986,0.062697,-0.088618,-3.078661,1.097658,0.465028,9.467536
91.543001,0.062646,-0.088579,-3.078561,1.107147,0.436075,9.713928
91.556976,0.062661,-0.088502,-3.078474,1.019092,0.387277,9.824379
91.571654,0.062775,-0.088486,-3.078378,0.870980,0.301927,9.738873
91.581862,0.062898,-0.088520,-3.078292,0.903197,0.344819,9.829626
91.581872,0.063062,-0.088644,-3.078217,0.803397,0.256356,9.779896
91.591033,0.063272,-0.088809,-3.078134,0.817172,0.264788,9.745240
91.605010,0.063492,-0.088978,-3.078062,0.967536,0.292269,9.687387
91.622208,0.063692,-0.089140,-3.077979,0.929826,0.265844,9.573647
91.636443,0.063895,-0.089312,-3.077887,0.914470,0.311949,9.468751
91.636454,0.064089,-0.089412,-3.077770,0.983022,0.279253,9.414520
91.658823,0.064310,-0.089444,-3.077632,0.995404,0.345795,9.225254
91.658833,0.064510,-0.089455,-3.077509,0.941133,0.401385,9.257880
91.700562,0.064776,-0.089402,-3.077399,0.947307,0.355606,9.344918
91.700577,0.065114,-0.089369,-3.077283,0.926651,0.299506,9.417577
91.700588,0.065449,-0.089303,-3.077129,0.960622,0.395627,9.510262
91.700596,0.065802,-0.089184,-3.076963,1.033972,0.399659,9.796474
91.717723,0.066065,-0.089048,-3.076825,0.946357,0.443468,10.029894
91.732935,0.066234,-0.088936,-3.076712,0.876987,0.533018,10.029657
91.732947,0.066395,-0.088842,-3.076661,0.780409,0.563606,10.185716
91.744164,0.066480,-0.088863,-3.076628,0.708844,0.489818,10.207685
91.744175,0.066523,-0.088916,-3.076622,0.746239,0.501563,10.025591
91.791448,0.066509,-0.088974,-3.076634,0.799031,0.522692,10.075443
91.791464,0.066476,-0.089030,-3.076637,0.715150,0.644167,10.006348
91.791469,0.066434,-0.089068,-3.076676,0.792664,0.733408,9.928218
91.791514,0.066432,-0.089106,-3.076741,0.781940,0.745321,9.767425
91.796118,0.066481,-0.089168,-3.076844,0.689013,0.848038,9.645025
91.807501,0.066574,-0.089228,-3.076974,0.680581,0.722008,9.474972
91.820460,0.066651,-0.089315,-3.077134,0.636568,0.743392,9.399801
91.831367,0.066806,-0.089406,-3.077260,0.893377,0.709615,9.497160
91.831406,0.066975,-0.089524,-3.077398,0.827157,0.860055,9.372591
91.844590,0.067148,-0.089611,-3.077498,0.881801,0.772839,9.526152
91.872557,0.067331,-0.089624,-3.077592,0.872429,0.867019,9.583573
91.872617,0.067460,-0.089518,-3.077672,0.815061,0.956651,9.661269
91.882911,0.067491,-0.089445,-3.077787,0.788560,0.906515,9.901799
91.882921,0.067439,-0.089402,-3.077924,0.675425,0.903955,9.958916
91.927653,0.067381,-0.089478,-3.078051,0.696759,0.786560,9.914945
91.927672,0.067259,-0.089567,-3.078178,0.678763,0.684054,9.979785
91.927678,0.067102,-0.089582,-3.078276,0.836125,0.641886,9.944983
91.927683,0.066939,-0.089621,-3.078365,0.843737,0.662420,10.033641
91.934464,0.066719,-0.089674,-3.078471,0.740417,0.719351,9.795172
91.949903,0.066493,-0.089781,-3.078562,0.726176,0.709053,9.915738
91.959058,0.066264,-0.089916,-3.078671,0.797006,0.652253,9.753274
91.967494,0.066027,-0.090127,-3.078802,0.709182,0.702791,9.604101
91.973382,0.065786,-0.090334,-3.078947,0.641773,0.653522,9.186625
91.988561,0.065551,-0.090511,-3.079080,1.179899,0.446998,9.740696
92.004691,0.065310,-0.090620,-3.079194,1.163704,0.469190,9.710976
92.004697,0.065124,-0.090628,-3.079317,1.373274,0.653616,9.471792
92.015331,0.064981,-0.090559,-3.079389,1.318542,0.600157,9.445346
92.027844,0.064878,-0.090492,-3.079445,0.907094,0.529604,9.310772
92.037254,0.064761,-0.090440,-3.079513,1.222939,0.514252,9.382237
92.048362,0.064706,-0.090400,-3.079587,1.392458,0.750012,9.585290
92.061429,0.064603,-0.090396,-3.079653,1.215057,0.746498,9.680437
92.074991,0.064566,-0.090361,-3.079725,1.232293,0.777753,9.648275
92.075003,0.064506,-0.090302,-3.079780,1.194427,0.708798,9.751148
92.083901,0.064393,-0.090206,-3.079821,1.428945,0.655096,9.768338
92.095292,0.064286,-0.090028,-3.079827,1.057062,0.426077,9.628887
92.106284,0.064133,-0.089850,-3.079841,1.113189,0.632978,9.690667
92.122632,0.063941,-0.089726,-3.079872,0.858118,0.654283,9.796987
92.139692,0.063721,-0.089601,-3.079901,1.162825,0.312988,9.538698
92.139703,0.063431,-0.089428,-3.079963,0.945468,0.524663,9.628067
92.151515,0.063159,-0.089171,-3.080036,0.957735,0.548398,9.596469
92.165949,0.062873,-0.088883,-3.080117,0.941530,0.398081,9.757231
92.165956,0.062545,-0.088559,-3.080236,0.845335,0.397437,9.714050
92.178051,0.062351,-0.088302,-3.080362,0.826576,0.475905,9.706379
92.187505,0.062137,-0.088117,-3.080519,0.809727,0.541377,9.756536
92.198838,0.062011,-0.087932,-3.080643,0.689928,0.564469,9.857104
92.207431,0.061915,-0.087819,-3.080729,0.780621,0.626720,9.891745
92.218576,0.061945,-0.087703,-3.080851,0.833446,0.750198,10.011590
92.226799,0.061944,-0.087570,-3.080965,0.639897,0.736440,9.946381
92.235971,0.061991,-0.087480,-3.081064,0.827265,0.759899,9.958200
92.242749,0.062003,-0.087372,-3.081136,0.615953,0.792866,9.821298
92.257705,0.062002,-0.087324,-3.081167,0.609705,0.815444,9.764492
92.272717,0.062017,-0.087313,-3.081148,0.731786,0.723197,9.705859
92.279249,0.062011,-0.087351,-3.081101,0.667305,0.741825,9.650952
92.279267,0.061991,-0.087398,-3.081003,0.659598,0.744178,9.489837
92.289795,0.061963,-0.087383,-3.080863,0.724668,0.716579,9.672954
92.300778,0.061954,-0.087321,-3.080711,0.780613,0.654886,9.627462
92.318979,0.061952,-0.087267,-3.080569,0.699149,0.603566,9.722243
92.326908,0.061979,-0.087236,-3.080408,0.642725,0.569600,9.900742
92.340715,0.062054,-0.087265,-3.080262,0.712904,0.460851,9.997506
92.352118,0.062207,-0.087322,-3.080161,0.580162,0.405281,10.035647
92.365288,0.062380,-0.087389,-3.080073,0.765213,0.353975,10.113569
92.365417,0.062575,-0.087488,-3.080004,0.721307,0.271613,10.189544
92.376105,0.062791,-0.087568,-3.079936,0.617084,0.221435,10.082919
92.388937,0.063047,-0.087697,-3.079879,0.813145,0.326765,10.039812
92.402020,0.063311,-0.087865,-3.079868,0.593243,0.437382,9.826021
92.417775,0.063632,-0.088107,-3.079868,0.696939,0.370199,9.703815
92.417805,0.063931,-0.088353,-3.079871,0.756819,0.296224,9.535743
92.428440,0.064193,-0.088587,-3.079862,0.871817,0.435613,9.407414
92.450558,0.064467,-0.088837,-3.079851,0.969326,0.451538,9.383221
92.450569,0.064713,-0.088928,-3.079799,1.011226,0.449409,9.338933
92.461043,0.064934,-0.088964,-3.079758,1.023632,0.539647,9.443933
92.475381,0.065135,-0.088957,-3.079692,0.861753,0.629193,9.444360
92.475406,0.065323,-0.088944,-3.079615,0.855353,0.673750,9.671695
92.485688,0.065447,-0.089009,-3.079561,0.799711,0.655785,9.754098
92.499249,0.065547,-0.089128,-3.079510,0.773736,0.762182,9.896996
92.514346,0.065574,-0.089220,-3.079461,0.872650,0.686188,9.860518
92.522144,0.065602,-0.089356,-3.079408,0.977000,0.724083,10.002659
92.522239,0.065626,-0.089492,-3.079349,0.829567,0.704240,9.879484
92.532342,0.065641,-0.089642,-3.079334,0.892046,0.709408,9.722641
92.544043,0.065655,-0.089837,-3.079289,0.926963,0.712016,9.788895
92.555039,0.065704,-0.090023,-3.079259,0.805681,0.730705,9.655501
92.566127,0.065781,-0.090265,-3.079255,0.991803,0.763995,9.594378
92.584478,0.065899,-0.090499,-3.079258,1.002929,0.850975,9.571690
92.613521,0.066061,-0.090660,-3.079279,0.950431,0.829705,9.597302
92.613526,0.066202,-0.090766,-3.079294,1.043036,0.780880,9.395072
92.613585,0.066277,-0.090820,-3.079318,1.077595,0.815600,9.409545
92.624484,0.066325,-0.090831,-3.079330,0.830362,0.874134,9.381386
92.624496,0.066367,-0.090900,-3.079370,1.022280,0.885957,9.334827
92.639023,0.066301,-0.091012,-3.079418,1.085281,0.868486,9.426919
92.652300,0.066237,-0.091088,-3.079449,1.081187,0.855960,9.470175
92.669062,0.066134,-0.091123,-3.079488,1.265725,0.805049,9.517253
92.669070,0.065961,-0.091003,-3.079484,1.306243,0.785220,9.551503
92.680423,0.065865,-0.090860,-3.079480,1.355474,0.878807,9.656034
92.680435,0.065712,-0.090691,-3.079484,1.191927,0.761022,9.618418
92.730456,0.065606,-0.090486,-3.079470,1.121963,0.644239,9.674904
92.730468,0.065483,-0.090301,-3.079459,1.170901,0.740157,9.698709
92.730473,0.065427,-0.090169,-3.079426,1.123926,0.683349,9.754630
92.730480,0.065367,-0.090034,-3.079427,1.037868,0.638320,9.767677
92.736509,0.065364,-0.089931,-3.079420,1.134761,0.614094,9.788363
92.743058,0.065387,-0.089828,-3.079405,0.968153,0.590133,9.805249
92.757082,0.065382,-0.089725,-3.079386,0.936865,0.483265,9.731189
92.767561,0.065437,-0.089634,-3.079357,0.839304,0.459507,9.809703
92.778244,0.065512,-0.089611,-3.079358,0.766987,0.416077,9.698333
92.784136,0.065594,-0.089590,-3.079339,0.688778,0.432405,9.787621
92.795005,0.065643,-0.089564,-3.079345,0.746849,0.437094,9.902308
92.807663,0.065748,-0.089518,-3.079318,0.677134,0.346149,9.964897
92.815435,0.065819,-0.089409,-3.079295,0.585131,0.416936,9.887740
92.829446,0.065895,-0.089321,-3.079288,0.357233,0.381295,9.900016
92.839487,0.065980,-0.089277,-3.079288,0.436977,0.429191,9.951959
92.897689,0.066053,-0.089282,-3.079324,0.429449,0.456325,9.804402
92.897701,0.066134,-0.089402,-3.079359,0.402302,0.494593,9.835136
92.897708,0.066176,-0.089572,-3.079389,0.500801,0.465571,9.775818
92.897716,0.066234,-0.089750,-3.079428,0.584599,0.508642,9.664872
92.897735,0.066283,-0.089912,-3.079454,0.681457,0.580386,9.563051
92.919199,0.066318,-0.090030,-3.079453,0.869085,0.573971,9.641597
92.919207,0.066384,-0.090095,-3.079428,0.861424,0.544434,9.623213
92.919210,0.066440,-0.090126,-3.079379,0.757904,0.618703,9.578983
92.926672,0.066505,-0.090132,-3.079323,0.876047,0.715100,9.678493
92.940260,0.066570,-0.090135,-3.079246,0.899693,0.752800,9.736342
92.951946,0.066655,-0.090120,-3.079139,0.956794,0.666475,9.843689
92.964855,0.066773,-0.090103,-3.079014,0.998188,0.621279,9.836868
92.964879,0.066914,-0.090127,-3.078898,0.975227,0.663054,9.904148
92.977602,0.067112,-0.090176,-3.078752,0.959525,0.634782,9.791942
92.988905,0.067363,-0.090251,-3.078608,1.045292,0.689278,9.805354
92.988919,0.067674,-0.090412,-3.078434,0.904570,0.571496,9.769904
92.998236,0.067929,-0.090569,-3.078258,0.895039,0.570358,9.670505
93.012892,0.068192,-0.090763,-3.078092,0.914779,0.511550,9.713523
93.027874,0.068478,-0.090952,-3.077937,1.062165,0.609795,9.639763
93.039056,0.068660,-0.091147,-3.077770,0.929711,0.591155,9.591086
93.050624,0.068797,-0.091300,-3.077636,0.987799,0.429612,9.396152
93.064745,0.068902,-0.091411,-3.077535,1.044280,0.434058,9.512542
93.064751,0.068986,-0.091442,-3.077442,0.759588,0.503949,9.358469
93.072759,0.069059,-0.091495,-3.077405,0.819065,0.599369,9.675859
93.088854,0.069161,-0.091593,-3.077378,0.858523,0.488539,9.897636
93.098104,0.069258,-0.091696,-3.077402,0.653598,0.541673,9.929982
93.098249,0.069351,-0.091820,-3.077429,0.804058,0.584774,10.073008
93.109433,0.069475,-0.091983,-3.077486,0.839590,0.643630,10.183142
93.122678,0.069629,-0.092181,-3.077573,0.730221,0.689377,10.174786
93.135650,0.069783,-0.092383,-3.077694,0.732077,0.709042,9.990319
93.148636,0.069945,-0.092622,-3.077827,0.621895,0.747363,9.946280
93.159254,0.070096,-0.092890,-3.077947,0.742298,0.742270,9.817636
93.170832,0.070236,-0.093158,-3.078070,1.015152,0.873030,9.837331
93.185613,0.070384,-0.093399,-3.078178,0.829840,0.896388,9.694448
93.185671,0.070466,-0.093662,-3.078274,0.965091,0.991213,9.707500
