Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
2.553428,-0.050134,-0.105406,0.166748,1.302944,-0.438580,9.655414
2.661451,-0.050149,-0.105516,0.166808,1.571018,-0.447953,9.687104
2.661456,-0.050182,-0.105584,0.166840,1.424132,-0.464579,9.821927
2.661461,-0.050177,-0.105628,0.166883,1.618445,-0.511007,9.657207
2.661566,-0.050158,-0.105623,0.166918,1.684948,-0.453098,9.612387
2.712743,-0.050140,-0.105670,0.166976,1.123108,-0.473631,9.595775
2.712783,-0.050119,-0.105628,0.167016,1.605174,-0.441152,9.635258
2.712808,-0.050114,-0.105521,0.167062,1.302912,-0.500344,9.565606
2.712834,-0.050094,-0.105464,0.167101,1.176704,-0.440757,9.624892
2.712858,-0.050108,-0.105387,0.167170,1.325297,-0.449037,9.671674
2.739326,-0.050129,-0.105332,0.167214,1.035848,-0.468431,9.709038
2.739346,-0.050161,-0.105225,0.167299,1.274783,-0.438303,9.621528
2.739367,-0.050191,-0.105136,0.167345,0.957565,-0.492387,9.680313
2.739386,-0.050213,-0.105056,0.167375,0.878187,-0.493750,9.595757
2.739406,-0.050220,-0.105053,0.167365,0.980846,-0.475040,9.689311
2.739503,-0.050248,-0.105012,0.167396,0.887226,-0.504505,9.744090
2.739507,-0.050255,-0.104997,0.167404,0.931508,-0.420291,9.768626
2.739538,-0.050314,-0.104941,0.167432,0.785920,-0.491969,9.797777
2.752944,-0.050291,-0.104914,0.167415,0.865679,-0.452575,9.686604
2.752963,-0.050337,-0.104914,0.167440,0.845583,-0.482167,9.789598
2.752989,-0.050370,-0.104870,0.167463,0.869394,-0.429084,9.613050
2.766163,-0.050418,-0.104850,0.167539,0.855021,-0.461859,9.747423
2.779493,-0.050473,-0.104830,0.167591,0.795504,-0.474528,9.698044
2.819255,-0.050523,-0.104810,0.167674,0.955143,-0.478706,9.832294
2.819261,-0.050544,-0.104818,0.167747,0.919873,-0.449548,9.749983
2.886254,-0.050578,-0.104848,0.167808,0.867669,-0.420893,9.698903
2.886259,-0.050627,-0.104873,0.167857,1.008972,-0.472283,9.627633
2.886264,-0.050610,-0.104950,0.167912,0.991029,-0.419849,9.838886
2.886368,-0.050630,-0.105007,0.167978,1.100933,-0.491085,9.662174
2.899296,-0.050657,-0.105075,0.168063,1.097179,-0.466445,9.724247
2.899310,-0.050663,-0.105070,0.168128,1.126169,-0.551729,9.789014
2.899313,-0.050685,-0.105060,0.168242,1.020112,-0.549401,9.577205
2.899318,-0.050753,-0.105007,0.168321,0.931722,-0.543422,9.625507
2.899693,-0.050735,-0.104901,0.168397,0.655615,-0.520673,9.667912
2.899697,-0.050769,-0.104787,0.168463,0.559487,-0.530286,9.517938
2.899701,-0.050819,-0.104591,0.168529,0.731437,-0.505333,9.540406
2.912669,-0.050877,-0.104398,0.168571,0.384229,-0.469474,9.507788
2.939387,-0.050970,-0.104194,0.168606,0.163597,-0.527662,9.619203
2.952758,-0.051073,-0.103949,0.168644,0.228970,-0.494954,9.760833
2.952780,-0.051198,-0.103712,0.168707,0.138832,-0.436499,9.757431
2.952790,-0.051249,-0.103539,0.168792,0.298833,-0.417397,9.870047
2.993117,-0.051400,-0.103468,0.168904,0.350673,-0.441104,9.786271
3.006094,-0.051578,-0.103480,0.169021,0.322385,-0.391412,9.919757
3.006159,-0.051703,-0.103509,0.169167,0.574874,-0.438492,9.903388
3.006338,-0.051854,-0.103527,0.169283,0.734783,-0.496320,9.839271
3.006353,-0.051954,-0.103588,0.169413,0.840336,-0.504921,9.799465
3.019578,-0.051986,-0.103621,0.169509,0.716811,-0.568859,9.636978
3.032609,-0.051998,-0.103686,0.169610,1.013580,-0.603249,9.657277
3.032649,-0.052011,-0.103687,0.169674,0.917136,-0.589128,9.639076
3.059712,-0.052023,-0.103685,0.169760,1.103643,-0.632726,9.753925
3.072711,-0.051990,-0.103705,0.169822,1.134242,-0.609790,9.703573
3.072769,-0.051978,-0.103767,0.169886,1.132038,-0.633543,9.661990
3.073105,-0.051976,-0.103810,0.169922,1.021932,-0.594543,9.556542
3.086437,-0.052008,-0.103775,0.169946,0.933840,-0.656726,9.631575
3.099133,-0.052038,-0.103682,0.169953,0.906022,-0.645434,9.524125
3.099232,-0.052094,-0.103583,0.169972,0.924868,-0.623436,9.555935
3.139127,-0.052168,-0.103539,0.169980,0.762850,-0.566497,9.622440
3.179272,-0.052186,-0.103507,0.170000,0.681433,-0.566966,9.730014
3.179283,-0.052176,-0.103425,0.169996,0.660898,-0.547537,9.485093
3.179286,-0.052255,-0.103233,0.169992,0.575072,-0.492971,9.805872
3.179289,-0.052319,-0.103121,0.170018,0.646853,-0.505768,9.847330
3.192445,-0.052387,-0.103049,0.170056,0.619607,-0.489952,9.644998
3.192458,-0.052475,-0.102992,0.170124,0.664642,-0.454677,10.110147
3.192462,-0.052557,-0.103048,0.170228,0.931437,-0.520926,9.729229
3.192465,-0.052624,-0.103033,0.170340,0.774757,-0.410408,9.712741
3.259161,-0.052677,-0.103163,0.170449,0.904634,-0.517034,9.987557
3.259174,-0.052671,-0.103310,0.170552,1.190167,-0.550756,9.698063
3.259197,-0.052679,-0.103361,0.170630,1.123809,-0.559381,9.731483
3.259271,-0.052642,-0.103559,0.170745,1.296363,-0.638323,9.799559
3.259275,-0.052607,-0.103714,0.170832,1.236756,-0.658964,9.608261
3.272334,-0.052566,-0.103872,0.170884,1.387775,-0.727711,9.469572
3.273834,-0.052483,-0.104038,0.170897,1.470785,-0.702682,9.734399
3.273935,-0.052421,-0.104140,0.170862,1.362898,-0.712057,9.636724
3.285842,-0.052358,-0.104263,0.170835,1.384718,-0.753245,9.526782
3.298960,-0.052304,-0.104286,0.170822,1.341795,-0.708168,9.641567
3.298971,-0.052252,-0.104292,0.170755,1.208204,-0.659085,9.821710
3.312592,-0.052199,-0.104342,0.170685,1.099892,-0.657921,9.510804
3.326217,-0.052176,-0.104349,0.170612,1.099628,-0.534230,9.568155
3.365945,-0.052128,-0.104357,0.170528,0.762486,-0.561007,9.878266
3.366116,-0.052091,-0.104366,0.170467,0.995823,-0.477379,9.778346
3.379225,-0.052045,-0.104334,0.170397,0.881069,-0.476299,9.628958
3.379293,-0.052040,-0.104355,0.170391,0.710109,-0.436162,9.880731
3.379451,-0.052041,-0.104376,0.170419,0.875774,-0.390590,9.844101
3.419778,-0.052018,-0.104364,0.170461,0.831568,-0.410295,9.690120
3.419992,-0.052008,-0.104389,0.170543,0.757493,-0.371798,9.797712
3.432527,-0.052013,-0.104421,0.170651,0.900544,-0.406720,9.798317
3.432778,-0.051990,-0.104463,0.170742,0.886134,-0.406559,9.664687
3.432843,-0.051977,-0.104506,0.170878,1.005441,-0.399336,9.781012
3.432920,-0.051927,-0.104511,0.170982,1.023037,-0.490447,9.724591
3.445595,-0.051897,-0.104567,0.171139,1.049609,-0.499127,9.615885
3.472259,-0.051859,-0.104596,0.171250,1.025556,-0.460098,9.607678
3.472269,-0.051805,-0.104656,0.171366,1.029833,-0.566615,9.682200
3.498900,-0.051776,-0.104715,0.171450,1.156605,-0.543496,9.648346
3.498909,-0.051753,-0.104726,0.171527,1.157814,-0.615102,9.647121
3.525602,-0.051716,-0.104779,0.171602,1.064750,-0.591830,9.636927
3.525610,-0.051687,-0.104823,0.171651,1.088947,-0.574731,9.647288
3.525615,-0.051665,-0.104831,0.171656,1.186209,-0.596047,9.703462
3.525648,-0.051613,-0.104872,0.171654,1.094768,-0.614216,9.661646
3.565515,-0.051566,-0.104941,0.171607,1.188054,-0.631868,9.760378
3.579535,-0.051531,-0.105093,0.171581,1.169875,-0.586026,9.664595
3.579731,-0.051487,-0.105201,0.171540,1.199775,-0.590615,9.630522
3.579742,-0.051419,-0.105219,0.171506,1.279599,-0.607444,9.691777
3.579793,-0.051341,-0.105224,0.171454,1.233708,-0.634012,9.787276
3.592396,-0.051286,-0.105315,0.171420,1.339111,-0.566552,9.780256
3.592413,-0.051244,-0.105380,0.171401,1.050454,-0.555920,9.675531
3.632616,-0.051178,-0.105409,0.171391,1.191575,-0.562769,9.483002
3.646368,-0.051110,-0.105389,0.171379,1.267815,-0.591347,9.637438
3.646408,-0.051034,-0.105400,0.171390,1.168993,-0.554851,9.793734
3.646490,-0.050975,-0.105531,0.171441,1.575335,-0.558276,10.007989
3.646601,-0.050870,-0.105687,0.171480,1.558188,-0.543341,9.936130
3.668520,-0.050759,-0.105875,0.171511,1.425276,-0.484856,9.562176
3.668557,-0.050660,-0.106021,0.171528,1.617787,-0.537175,9.675488
3.672275,-0.050522,-0.106152,0.171539,1.461855,-0.564231,9.658597
3.672387,-0.050383,-0.106355,0.171596,1.817599,-0.568794,9.410158
3.752435,-0.050279,-0.106463,0.171640,1.677879,-0.594950,9.642946
3.752439,-0.050141,-0.106541,0.171694,1.521300,-0.584013,9.714235
3.752441,-0.050017,-0.106534,0.171741,1.699409,-0.525689,9.569660
3.752445,-0.049909,-0.106442,0.171807,1.429357,-0.535343,9.502105
3.778791,-0.049786,-0.106427,0.171892,1.313648,-0.440048,9.559693
3.778794,-0.049734,-0.106362,0.171965,1.208464,-0.531313,9.765512
3.778800,-0.049630,-0.106319,0.172014,1.089848,-0.440423,9.661075
3.778804,-0.049581,-0.106253,0.172092,1.341635,-0.367215,9.757212
3.818828,-0.049495,-0.106215,0.172182,0.821753,-0.373892,9.787309
3.818853,-0.049455,-0.106260,0.172251,1.009755,-0.418242,9.710102
3.818860,-0.049368,-0.106288,0.172348,1.284444,-0.416620,9.870775
3.845504,-0.049342,-0.106277,0.172443,0.801043,-0.389975,9.538343
3.845514,-0.049273,-0.106315,0.172525,0.988913,-0.427688,9.847941
3.845520,-0.049213,-0.106300,0.172629,1.165131,-0.459536,9.890844
3.845525,-0.049156,-0.106421,0.172720,1.279011,-0.412502,9.767041
3.858819,-0.049102,-0.106553,0.172810,1.270096,-0.415090,9.747967
3.858830,-0.049036,-0.106717,0.172864,1.214272,-0.378308,9.458523
3.872282,-0.048966,-0.106864,0.172925,1.442780,-0.491588,9.729303
3.872295,-0.048879,-0.106875,0.172993,1.404695,-0.437161,9.475394
3.951919,-0.048765,-0.106948,0.173039,1.522038,-0.573430,9.632533
3.951924,-0.048724,-0.106991,0.173048,1.225935,-0.488634,9.514581
3.951943,-0.048675,-0.107020,0.173109,1.390341,-0.603078,9.681026
3.951949,-0.048600,-0.106988,0.173155,1.278362,-0.500506,9.511808
3.952052,-0.048554,-0.106949,0.173206,1.302220,-0.548849,9.622627
4.005709,-0.048482,-0.106960,0.173248,0.995728,-0.449600,9.553200
4.005826,-0.048438,-0.106953,0.173287,1.369512,-0.469559,9.725163
4.005847,-0.048426,-0.106940,0.173300,1.085610,-0.472333,9.676110
4.005866,-0.048387,-0.106854,0.173295,1.124897,-0.472459,9.764784
4.072026,-0.048339,-0.106837,0.173273,1.051523,-0.499509,9.683293
4.072123,-0.048284,-0.106764,0.173276,0.907616,-0.427108,9.746899
4.072144,-0.048288,-0.106769,0.173252,1.092395,-0.479527,9.681666
4.072158,-0.048254,-0.106747,0.173253,0.791784,-0.425684,9.680736
4.072511,-0.048259,-0.106705,0.173260,1.125972,-0.425100,9.724405
4.072526,-0.048295,-0.106668,0.173298,0.866153,-0.357614,9.714391
4.085713,-0.048298,-0.106623,0.173305,1.172997,-0.422827,9.718671
4.085764,-0.048330,-0.106619,0.173303,0.987629,-0.415711,9.691883
4.085784,-0.048361,-0.106579,0.173302,1.054412,-0.366812,9.686026
4.085798,-0.048377,-0.106516,0.173330,1.203727,-0.423999,9.709300
4.085948,-0.048402,-0.106454,0.173337,0.931780,-0.431996,9.717462
4.086042,-0.048419,-0.106350,0.173351,1.240019,-0.424843,9.616086
4.295776,-0.048443,-0.106264,0.173397,1.077406,-0.453011,9.614868
4.295823,-0.048485,-0.106150,0.173443,1.166507,-0.405555,9.538350
4.295829,-0.048528,-0.106002,0.173514,1.227203,-0.480697,9.588732
4.295839,-0.048560,-0.105840,0.173607,0.958160,-0.389135,9.552568
4.295845,-0.048643,-0.105692,0.173714,1.203626,-0.442131,9.501584
4.295856,-0.048652,-0.105515,0.173780,1.144221,-0.491418,9.619359
4.295886,-0.048717,-0.105336,0.173820,1.094000,-0.387724,9.613813
4.295889,-0.048755,-0.105148,0.173894,1.261960,-0.523701,9.629244
4.295893,-0.048806,-0.104954,0.173959,1.007945,-0.451257,9.725161
4.295896,-0.048885,-0.104792,0.174027,1.235337,-0.514813,9.629147
4.296252,-0.048984,-0.104588,0.174094,1.128777,-0.487115,9.632113
4.296264,-0.049059,-0.104381,0.174149,1.027269,-0.443008,9.646468
4.296285,-0.049176,-0.104180,0.174196,1.125322,-0.526219,9.611437
4.296288,-0.049264,-0.103971,0.174216,0.966920,-0.472907,9.624371
4.296291,-0.049382,-0.103740,0.174215,1.041156,-0.493444,9.647593
4.296295,-0.049493,-0.103542,0.174240,1.069773,-0.483068,9.613189
4.296299,-0.049595,-0.103324,0.174252,0.987100,-0.487830,9.630497
4.296315,-0.049710,-0.103139,0.174268,1.167098,-0.534955,9.746913
4.296319,-0.049852,-0.102943,0.174277,0.946045,-0.466330,9.719193
4.311869,-0.049991,-0.102770,0.174295,1.089476,-0.492782,9.668018
4.311887,-0.050120,-0.102608,0.174295,1.146845,-0.494342,9.788766
4.311912,-0.050257,-0.102427,0.174286,0.897051,-0.460434,9.706930
4.311916,-0.050380,-0.102258,0.174295,1.235108,-0.525064,9.730551
4.338718,-0.050509,-0.102117,0.174313,1.080780,-0.480900,9.807822
4.392047,-0.050631,-0.101995,0.174348,1.072450,-0.470237,9.724494
4.392229,-0.050806,-0.101842,0.174375,1.232241,-0.503468,9.674347
4.392332,-0.050925,-0.101684,0.174393,1.156297,-0.506036,9.627445
4.405785,-0.050997,-0.101524,0.174433,1.184699,-0.547989,9.759274
4.405799,-0.051097,-0.101322,0.174457,1.007336,-0.499501,9.682071
4.405878,-0.051179,-0.101178,0.174490,1.252181,-0.590850,9.668702
4.405892,-0.051274,-0.100989,0.174523,1.147941,-0.580000,9.730500
4.405972,-0.051331,-0.100805,0.174559,1.020132,-0.545185,9.643227
4.418563,-0.051388,-0.100655,0.174601,1.327635,-0.570554,9.724510
4.453909,-0.051390,-0.100464,0.174637,1.136937,-0.566500,9.751948
4.454063,-0.051412,-0.100329,0.174682,1.219747,-0.514022,9.777671
4.472439,-0.051440,-0.100191,0.174733,1.357692,-0.582448,9.678243
4.472482,-0.051476,-0.100075,0.174756,1.172179,-0.543639,9.621653
4.472493,-0.051520,-0.099963,0.174790,1.277524,-0.553670,9.668376
4.485059,-0.051583,-0.099816,0.174832,1.420647,-0.541896,9.670696
4.485069,-0.051671,-0.099705,0.174874,1.440844,-0.499037,9.636060
4.524904,-0.051745,-0.099639,0.174933,1.443444,-0.521318,9.560795
4.538176,-0.051829,-0.099495,0.174959,1.291175,-0.523076,9.507218
4.538180,-0.051949,-0.099321,0.174988,1.534147,-0.544898,9.598202
4.538184,-0.052043,-0.099088,0.175002,1.368179,-0.487384,9.610460
4.538187,-0.052151,-0.098895,0.175046,1.409900,-0.501869,9.541952
4.538408,-0.052219,-0.098717,0.175067,1.330911,-0.489062,9.503826
4.551868,-0.052310,-0.098483,0.175101,1.318897,-0.520528,9.681210
4.579278,-0.052401,-0.098204,0.175139,1.419424,-0.489544,9.658340
4.604823,-0.052509,-0.097849,0.175139,1.234108,-0.467228,9.633092
4.604829,-0.052609,-0.097538,0.175134,1.169225,-0.459012,9.742544
4.604832,-0.052678,-0.097248,0.175124,1.119628,-0.481732,9.696216
4.618057,-0.052749,-0.096952,0.175139,1.030630,-0.477732,9.674147
4.618066,-0.052851,-0.096586,0.175139,0.964747,-0.461546,9.575337
4.631435,-0.052958,-0.096260,0.175137,0.861946,-0.454419,9.669518
4.631446,-0.053069,-0.095965,0.175133,0.919788,-0.453596,9.559391
4.675964,-0.053187,-0.095684,0.175115,0.782183,-0.463402,9.688873
4.675968,-0.053333,-0.095371,0.175110,0.750170,-0.488832,9.577285
4.675982,-0.053463,-0.095092,0.175175,0.838568,-0.510833,9.762685
4.675987,-0.053609,-0.094814,0.175222,0.823139,-0.462800,9.703376
4.684923,-0.053751,-0.094592,0.175267,1.095479,-0.498913,9.853997
4.698361,-0.053919,-0.094465,0.175337,1.070378,-0.437923,9.884040
4.724740,-0.054099,-0.094415,0.175404,1.093742,-0.497402,9.793324
4.724749,-0.054237,-0.094371,0.175485,1.353857,-0.516995,9.780398
4.778371,-0.054348,-0.094307,0.175556,1.406345,-0.518946,9.773838
4.778385,-0.054522,-0.094204,0.175631,1.481480,-0.505924,9.798031
4.791657,-0.054658,-0.094100,0.175690,1.455873,-0.533518,9.772282
4.791663,-0.054772,-0.093977,0.175759,1.372477,-0.633317,9.638659
4.791669,-0.054901,-0.093808,0.175806,1.508506,-0.672035,9.779292
4.791677,-0.055011,-0.093563,0.175874,1.444346,-0.629831,9.933493
4.858167,-0.055104,-0.093323,0.175950,1.463078,-0.620202,9.871342
4.858178,-0.055170,-0.093177,0.176009,1.293302,-0.639766,9.853762
4.858205,-0.055222,-0.093009,0.176032,1.280832,-0.690121,9.855856
4.858964,-0.055200,-0.092783,0.176053,1.296033,-0.730096,9.834216
4.859001,-0.055217,-0.092491,0.176053,1.246899,-0.713231,9.819777
4.859006,-0.055262,-0.092315,0.176051,0.990024,-0.753706,9.703772
4.859009,-0.055349,-0.092198,0.176043,0.964832,-0.756616,9.678845
4.871690,-0.055457,-0.092046,0.176008,1.043787,-0.730064,9.666088
4.871724,-0.055560,-0.091826,0.175952,1.082412,-0.601950,9.703699
4.871729,-0.055672,-0.091598,0.175892,0.778097,-0.600473,9.695863
4.885597,-0.055758,-0.091359,0.175814,0.729457,-0.662393,9.613199
4.897973,-0.055900,-0.091196,0.175722,0.814756,-0.689371,9.742332
4.912095,-0.056042,-0.091008,0.175641,0.804598,-0.611318,9.703144
4.912109,-0.056148,-0.090851,0.175563,0.719740,-0.662235,9.671194
4.924778,-0.056191,-0.090691,0.175489,0.704690,-0.639761,9.708199
4.964722,-0.056219,-0.090561,0.175419,0.677322,-0.643034,9.748590
4.978535,-0.056209,-0.090489,0.175347,0.911614,-0.555090,9.779241
4.978545,-0.056192,-0.090398,0.175280,0.710793,-0.516840,9.735235
4.978549,-0.056179,-0.090349,0.175231,0.683965,-0.479466,9.615614
4.978553,-0.056188,-0.090334,0.175135,0.680815,-0.403215,9.681379
4.991233,-0.056267,-0.090350,0.175038,0.811128,-0.415041,9.671147
4.991244,-0.056349,-0.090307,0.174956,0.876419,-0.488690,9.646107
5.058258,-0.056439,-0.090268,0.174890,0.847369,-0.497008,9.724169
5.058729,-0.056514,-0.090229,0.174858,0.876159,-0.569133,9.697873
5.058733,-0.056593,-0.090138,0.174829,0.840868,-0.574361,9.663708
5.058737,-0.056696,-0.090071,0.174840,0.862439,-0.567758,9.734169
5.058754,-0.056749,-0.090024,0.174851,0.863342,-0.627129,9.742916
5.097800,-0.056735,-0.090019,0.174853,0.894210,-0.585041,9.701083
5.097808,-0.056701,-0.090009,0.174872,0.862496,-0.630969,9.741480
5.097813,-0.056640,-0.089978,0.174914,0.915921,-0.604735,9.730860
5.138250,-0.056548,-0.089979,0.174949,0.930188,-0.622325,9.701354
5.138263,-0.056456,-0.089995,0.174983,0.894499,-0.622780,9.624575
5.138268,-0.056380,-0.090036,0.175038,0.903649,-0.647145,9.579865
5.138275,-0.056304,-0.090070,0.175103,1.059493,-0.574820,9.595028
5.319362,-0.056293,-0.090097,0.175171,0.901383,-0.563987,9.483067
5.319368,-0.056293,-0.090124,0.175284,1.014615,-0.556073,9.585253
5.319372,-0.056345,-0.090112,0.175390,0.982872,-0.574123,9.634154
5.319386,-0.056395,-0.090073,0.175514,0.971650,-0.579025,9.600128
5.319397,-0.056429,-0.090041,0.175626,0.905022,-0.566146,9.642152
5.319399,-0.056478,-0.090001,0.175744,0.881221,-0.548849,9.817889
5.319404,-0.056503,-0.090034,0.175823,0.876640,-0.604725,9.790031
5.319440,-0.056546,-0.090065,0.175976,0.871324,-0.560268,9.774210
5.319583,-0.056542,-0.090080,0.176101,0.859368,-0.567882,9.795842
5.319587,-0.056503,-0.090067,0.176230,0.970998,-0.537865,9.793363
5.319591,-0.056434,-0.090089,0.176362,0.934841,-0.569815,9.778075
5.319607,-0.056324,-0.090052,0.176498,0.796105,-0.658042,9.701588
5.319610,-0.056233,-0.090004,0.176647,0.835234,-0.626113,9.737132
5.319616,-0.056134,-0.090002,0.176801,0.834383,-0.558554,9.698541
5.319620,-0.055994,-0.089989,0.176961,0.834371,-0.542249,9.471513
5.319628,-0.055901,-0.089987,0.177128,0.923201,-0.541686,9.590710
5.319667,-0.055800,-0.089992,0.177274,0.905954,-0.586639,9.653696
5.351143,-0.055747,-0.089980,0.177428,0.841976,-0.573416,9.504297
5.351174,-0.055704,-0.089926,0.177574,0.857502,-0.374595,9.580023
5.351177,-0.055661,-0.089880,0.177742,0.951441,-0.229408,9.609981
5.351180,-0.055642,-0.089807,0.177918,1.087251,-0.516795,9.760888
5.351184,-0.055675,-0.089712,0.178111,1.303562,-0.330500,9.587617
5.404779,-0.055770,-0.089512,0.178338,0.963389,-0.365607,9.782555
5.404798,-0.055838,-0.089319,0.178606,0.926823,-0.304838,9.713655
5.404864,-0.055899,-0.089041,0.178942,1.181273,-0.487294,9.761702
5.405731,-0.055961,-0.088744,0.179344,0.904923,-0.468136,9.646567
5.405757,-0.056054,-0.088559,0.179783,0.876431,-0.394736,9.575413
5.405774,-0.056092,-0.088405,0.180244,0.900597,-0.382654,9.543924
5.405792,-0.056117,-0.088259,0.180740,0.747850,-0.381934,9.539041
5.419504,-0.056133,-0.088087,0.181240,1.091425,-0.685918,9.609341
5.419523,-0.056190,-0.087832,0.181755,0.810416,-0.466058,9.586336
5.444729,-0.056255,-0.087642,0.182303,0.676242,-0.611903,9.765300
5.457765,-0.056305,-0.087435,0.182944,0.762068,-0.462283,9.694490
5.457779,-0.056363,-0.087318,0.183616,0.783057,-0.602113,9.716711
5.457788,-0.056468,-0.087219,0.184350,0.671939,-0.530019,9.784203
5.471148,-0.056607,-0.087134,0.185110,0.686724,-0.485406,9.767200
5.484378,-0.056750,-0.087071,0.185888,0.721583,-0.321515,9.787026
5.524561,-0.056879,-0.086965,0.186678,0.832744,-0.494943,9.717776
5.551135,-0.057024,-0.086848,0.187469,0.443051,-0.536833,9.772623
5.551154,-0.057188,-0.086729,0.188267,0.770131,-0.415047,9.666557
5.551161,-0.057305,-0.086602,0.189078,0.780580,-0.538507,9.738477
5.551217,-0.057440,-0.086516,0.189891,0.501651,-0.510091,9.808436
5.565012,-0.057542,-0.086504,0.190674,0.728641,-0.340470,10.024580
5.565027,-0.057637,-0.086437,0.191475,0.859843,-0.420968,9.926002
5.565032,-0.057787,-0.086349,0.192289,0.578446,-0.344403,9.927761
5.592174,-0.057963,-0.086306,0.193079,0.707956,-0.496178,9.815337
5.592208,-0.058115,-0.086260,0.193890,0.914350,-0.364363,9.835832
5.605462,-0.058287,-0.086284,0.194792,0.562076,-0.680124,9.713125
5.605502,-0.058501,-0.086308,0.195753,0.652790,-0.360814,9.663441
5.644445,-0.058707,-0.086381,0.196726,1.096376,-0.590663,9.616591
5.644450,-0.058845,-0.086440,0.197653,0.860558,-0.427690,9.602052
5.644456,-0.058972,-0.086463,0.198627,0.540161,-0.377873,9.725304
5.644459,-0.059136,-0.086501,0.199664,0.920622,-0.597988,9.530308
5.657655,-0.059274,-0.086534,0.200685,0.982439,-0.391399,9.629474
5.671022,-0.059425,-0.086546,0.201741,0.789120,-0.621614,9.766424
5.671074,-0.059533,-0.086576,0.202789,0.662454,-0.472874,9.769979
5.684507,-0.059612,-0.086587,0.203911,0.911249,-0.516796,9.946442
5.697758,-0.059674,-0.086619,0.205061,0.672332,-0.782671,9.828259
5.711343,-0.059743,-0.086661,0.206273,0.956438,-0.733413,9.731696
5.711377,-0.059754,-0.086650,0.207473,0.934533,-0.691395,9.803295
5.737748,-0.059713,-0.086676,0.208673,0.429534,-0.619128,9.598488
5.791304,-0.059608,-0.086742,0.209880,1.056244,-0.661447,9.731883
5.791323,-0.059438,-0.086801,0.210976,0.809029,-0.762033,9.578090
5.791327,-0.059272,-0.086862,0.211991,0.858426,-0.687117,9.498267
5.818013,-0.059012,-0.086820,0.212956,0.804796,-0.677182,9.708450
5.818027,-0.058759,-0.086804,0.213849,0.886074,-0.820621,9.540491
