Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
333.13267,333.12823,-0.00633,-0.15951,0.14562
333.30002,333.29753,-0.00467,-0.16152,0.14762
333.46836,333.46802,-0.00383,-0.16212,0.14933
333.63332,333.63823,-0.00561,-0.16152,0.15060
333.80008,333.79788,-0.00593,-0.16177,0.15195
333.96692,333.96842,-0.00432,-0.16244,0.15333
334.15180,334.14800,-0.00199,-0.16282,0.15455
334.30393,334.30868,-0.00227,-0.16323,0.15514
334.46720,334.46805,-0.00404,-0.16486,0.15605
334.63425,334.63758,-0.00559,-0.16580,0.15690
334.80007,334.79847,-0.00657,-0.16853,0.15764
334.96911,334.96885,-0.00611,-0.17003,0.15763
335.14047,335.13847,-0.00540,-0.16975,0.15398
335.30030,335.29871,-0.00469,-0.16927,0.15022
335.46916,335.46842,-0.00259,-0.16946,0.14601
335.63352,335.63767,-0.00238,-0.17034,0.14097
335.80142,335.79804,-0.00314,-0.17265,0.13781
335.96778,335.96846,-0.00385,-0.17343,0.13822
336.13529,336.13800,-0.00431,-0.17364,0.13899
336.30127,336.29834,-0.00402,-0.17485,0.14047
336.46952,336.46857,-0.00320,-0.17614,0.14215
336.63566,336.63874,-0.00263,-0.17547,0.14394
336.80124,336.79931,-0.00325,-0.17442,0.14528
336.98746,336.98862,-0.00561,-0.17308,0.14618
337.13547,337.13875,-0.00632,-0.17160,0.14692
337.30096,337.29897,-0.00371,-0.16989,0.14761
337.46777,337.46954,0.00012,-0.16973,0.14917
337.63463,337.63886,0.00251,-0.17154,0.15038
337.80681,337.80918,0.00439,-0.17307,0.15170
337.97273,337.96793,0.00559,-0.17505,0.15332
338.13515,338.13840,0.00719,-0.17627,0.15454
338.30740,338.30854,0.00786,-0.17768,0.15541
338.47015,338.46765,0.00707,-0.17741,0.15598
338.63671,338.63768,0.00521,-0.17696,0.15656
338.81039,338.80886,0.00194,-0.17698,0.15699
338.97844,338.97779,0.00016,-0.17729,0.15845
339.13522,339.13782,0.00205,-0.17669,0.15975
339.32095,339.31846,0.00450,-0.17512,0.16061
339.47074,339.46874,0.00450,-0.17293,0.16179
339.66380,339.66858,0.00603,-0.17279,0.16302
339.72587,339.72850,0.00633,-0.17277,0.16354
339.89163,339.88808,0.00762,-0.17457,0.16430
340.08660,340.08792,0.00738,-0.17659,0.16547
340.22299,340.21860,0.00703,-0.17836,0.16507
340.38995,340.38812,0.00669,-0.17935,0.16592
340.55022,340.54927,0.00815,-0.17913,0.16662
340.71583,340.71904,0.00838,-0.17922,0.16804
340.88137,340.87865,0.00896,-0.17950,0.16925
341.04869,341.04865,0.01082,-0.18154,0.17127
341.21990,341.21856,0.01006,-0.18504,0.17114
341.42681,341.42722,0.00696,-0.18456,0.17165
341.54526,341.54894,0.00657,-0.18274,0.17041
341.70975,341.70937,0.00802,-0.18033,0.16759
341.89545,341.89927,0.00862,-0.17778,0.16047
341.89545,344.87960,0.01373,-0.17665,0.14571
342.05830,344.87960,0.01373,-0.17665,0.14571
342.27301,344.87960,0.01373,-0.17665,0.14571
342.39169,344.87960,0.01373,-0.17665,0.14571
342.55637,344.87960,0.01373,-0.17665,0.14571
342.72077,344.87960,0.01373,-0.17665,0.14571
342.88649,344.87960,0.01373,-0.17665,0.14571
343.05190,344.87960,0.01373,-0.17665,0.14571
343.21834,344.87960,0.01373,-0.17665,0.14571
343.38644,344.87960,0.01373,-0.17665,0.14571
343.55144,344.87960,0.01373,-0.17665,0.14571
343.71694,344.87960,0.01373,-0.17665,0.14571
343.88838,344.87960,0.01373,-0.17665,0.14571
344.04790,344.87960,0.01373,-0.17665,0.14571
344.24520,344.87960,0.01373,-0.17665,0.14571
344.38024,344.87960,0.01373,-0.17665,0.14571
344.54372,344.87960,0.01373,-0.17665,0.14571
344.71049,344.87960,0.01373,-0.17665,0.14571
344.89501,344.89069,0.01385,-0.17635,0.14588
345.09275,345.10105,0.01638,-0.17217,0.14911
345.20761,345.21026,0.01976,-0.17179,0.14964
345.37253,345.37051,0.02351,-0.17220,0.15037
345.53819,345.54087,0.02467,-0.17190,0.15031
345.70343,345.70040,0.02435,-0.17195,0.15158
345.88061,345.88078,0.02338,-0.17273,0.15204
346.04003,346.04017,0.02034,-0.17510,0.15228
346.19891,346.20042,0.01819,-0.17824,0.15292
346.36642,346.37087,0.01690,-0.18058,0.15211
346.53164,346.53098,0.01609,-0.18121,0.15182
346.69705,346.70164,0.01499,-0.18221,0.15195
346.86208,346.85566,0.01387,-0.18209,0.15345
347.02732,347.02943,0.01317,-0.18183,0.15519
347.19409,347.18945,0.01271,-0.18061,0.15506
347.36091,347.35049,0.01446,-0.17996,0.15579
347.54627,347.55060,0.01736,-0.18094,0.15679
347.68957,347.69025,0.01927,-0.18299,0.15719
347.85504,347.85067,0.02138,-0.18597,0.15823
348.06955,348.06992,0.02231,-0.18657,0.15941
348.22882,348.23053,0.02134,-0.18439,0.16031
348.35503,348.35020,0.01992,-0.18176,0.16058
348.56587,348.56973,0.01781,-0.18009,0.16003
348.68424,348.68078,0.01814,-0.17978,0.15983
348.84962,348.85070,0.01759,-0.17941,0.16007
349.06127,349.06002,0.01630,-0.18090,0.15964
349.18093,349.18043,0.01621,-0.18310,0.15918
349.34852,349.35056,0.01516,-0.18492,0.15896
349.51265,349.51078,0.01527,-0.18530,0.15934
349.68357,349.68081,0.01570,-0.18261,0.15366
349.85394,349.85089,0.01669,-0.17984,0.14469
350.01036,350.01139,0.01809,-0.17943,0.13264
350.21983,350.22098,0.01724,-0.18232,0.13061
350.34369,350.34136,0.01714,-0.18360,0.13095
350.53479,350.53157,0.01678,-0.18329,0.13418
350.71635,350.72056,0.01736,-0.18282,0.13761
350.84635,350.85137,0.01806,-0.18335,0.13987
351.00515,351.00127,0.01891,-0.18380,0.14094
351.16933,351.17135,0.01865,-0.18519,0.14097
351.33270,351.33190,0.01960,-0.18620,0.14156
351.49973,351.50076,0.02182,-0.18711,0.14278
351.66864,351.67093,0.02477,-0.18740,0.14512
351.83233,351.83204,0.02602,-0.18805,0.14595
352.00870,352.01079,0.02604,-0.18779,0.14627
352.16179,352.15993,0.02533,-0.18707,0.14661
352.32906,352.33130,0.02561,-0.18605,0.14831
352.49563,352.49212,0.02438,-0.18725,0.14832
352.66353,352.65828,0.02252,-0.18884,0.14875
352.83299,352.83118,0.01987,-0.18789,0.14928
352.99014,352.99289,0.01831,-0.18826,0.15071
353.16118,353.16642,0.01859,-0.18905,0.15292
353.32413,353.32205,0.01903,-0.18868,0.15424
353.49130,353.49178,0.01518,-0.18860,0.15523
353.65782,353.65918,0.01386,-0.18850,0.15653
353.82462,353.82182,0.01500,-0.18990,0.15787
353.99094,353.99238,0.01603,-0.19131,0.15838
354.16000,354.15838,0.01508,-0.19131,0.15809
354.32439,354.32221,0.01469,-0.19079,0.15839
354.49114,354.49216,0.01492,-0.18992,0.15871
354.68332,354.68189,0.01523,-0.18922,0.15906
354.82626,354.82237,0.01527,-0.18962,0.15995
354.99261,354.99239,0.01531,-0.18963,0.16096
355.15746,355.15945,0.01522,-0.18854,0.16185
355.32407,355.32235,0.01337,-0.18631,0.16283
355.49159,355.49250,0.01144,-0.18498,0.16296
355.66041,355.65874,0.01313,-0.18540,0.16288
355.82959,355.83119,0.01570,-0.18449,0.16329
355.99440,355.99236,0.01860,-0.18417,0.16324
356.15785,356.15885,0.01835,-0.18307,0.16406
356.32450,356.32152,0.01676,-0.18326,0.16362
356.49177,356.49216,0.01635,-0.18335,0.16451
356.69096,356.69219,0.01438,-0.18293,0.16497
356.82593,356.82179,0.01288,-0.18370,0.16499
356.99363,356.99236,0.01249,-0.18377,0.16608
357.15798,357.15948,0.01474,-0.18446,0.16805
357.33236,357.33178,0.01639,-0.18503,0.16914
357.49136,357.49219,0.01638,-0.18479,0.17176
357.66148,357.65937,0.01774,-0.18704,0.17410
357.83253,357.83143,0.01866,-0.18893,0.17625
357.83253,361.01338,0.02122,-0.21038,0.18989
357.99950,361.01338,0.02122,-0.21038,0.18989
358.16617,361.01338,0.02122,-0.21038,0.18989
358.34024,361.01338,0.02122,-0.21038,0.18989
358.50230,361.01338,0.02122,-0.21038,0.18989
358.66691,361.01338,0.02122,-0.21038,0.18989
358.83393,361.01338,0.02122,-0.21038,0.18989
358.99971,361.01338,0.02122,-0.21038,0.18989
359.16935,361.01338,0.02122,-0.21038,0.18989
359.33543,361.01338,0.02122,-0.21038,0.18989
359.52336,361.01338,0.02122,-0.21038,0.18989
359.66620,361.01338,0.02122,-0.21038,0.18989
359.83683,361.01338,0.02122,-0.21038,0.18989
360.00202,361.01338,0.02122,-0.21038,0.18989
360.18214,361.01338,0.02122,-0.21038,0.18989
360.34134,361.01338,0.02122,-0.21038,0.18989
360.52298,361.01338,0.02122,-0.21038,0.18989
360.66952,361.01338,0.02122,-0.21038,0.18989
360.85172,361.01338,0.02122,-0.21038,0.18989
361.01537,361.01338,0.02122,-0.21038,0.18989
361.16678,361.16286,0.02001,-0.20758,0.19068
361.35851,361.36306,0.01906,-0.20231,0.19166
361.51907,361.52304,0.01891,-0.20221,0.19145
361.67015,361.67306,0.01893,-0.20211,0.19148
361.83568,361.83284,0.01887,-0.20197,0.19144
362.00188,362.00375,0.01869,-0.20185,0.19129
362.16936,362.17299,0.01857,-0.20176,0.19124
362.35549,362.35314,0.01829,-0.20167,0.19111
362.50471,362.50372,0.01848,-0.20161,0.19089
362.66892,362.67329,0.01844,-0.20146,0.19076
362.83374,362.83329,0.01854,-0.20140,0.19053
363.00087,363.00382,0.01864,-0.20133,0.19035
363.16796,363.16399,0.01849,-0.20131,0.19023
363.33948,363.33537,0.01855,-0.20122,0.19017
363.50285,363.50352,0.01858,-0.20110,0.19015
363.66857,363.66422,0.01858,-0.20106,0.19005
363.83670,363.83426,0.01849,-0.20106,0.19004
364.00316,364.00460,0.01860,-0.20101,0.18994
364.16867,364.16573,0.01867,-0.20094,0.19003
364.33486,364.33410,0.01857,-0.20091,0.19002
364.50373,364.50381,0.01840,-0.20077,0.18986
364.59275,364.59432,0.01850,-0.20074,0.18985
