Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
0.00000,0.00000,-0.04423,0.08086,-3.01459
0.00179,0.00197,-0.04419,0.08086,-3.01491
0.01313,0.01111,-0.04402,0.08090,-3.01604
0.03462,0.03969,-0.04394,0.08090,-3.01699
0.03543,0.03969,-0.04394,0.08090,-3.01699
0.03933,0.03969,-0.04394,0.08090,-3.01699
0.04122,0.03969,-0.04395,0.08088,-3.01701
0.05675,0.03969,-0.04395,0.08088,-3.01701
0.05722,0.03969,-0.04395,0.08088,-3.01701
0.05992,0.03969,-0.04395,0.08088,-3.01701
0.06359,0.03969,-0.04395,0.08088,-3.01701
0.06841,0.08992,-0.04396,0.08086,-3.01701
0.11136,0.09171,-0.04390,0.08083,-3.01709
0.11814,0.09171,-0.04390,0.08083,-3.01709
0.12043,0.09171,-0.04390,0.08083,-3.01709
0.12117,0.09171,-0.04390,0.08083,-3.01709
0.12208,0.09171,-0.04390,0.08083,-3.01709
0.12849,0.09171,-0.04390,0.08083,-3.01709
0.17269,0.17973,-0.04388,0.08082,-3.01709
0.18703,0.18058,-0.04389,0.08080,-3.01719
0.19524,0.19884,-0.04393,0.08080,-3.01717
0.20111,0.19887,-0.04392,0.08077,-3.01722
0.20485,0.19887,-0.04392,0.08077,-3.01722
0.22332,0.22194,-0.04391,0.08081,-3.01724
0.22459,0.22194,-0.04391,0.08081,-3.01724
0.22578,0.22194,-0.04391,0.08081,-3.01724
0.22620,0.22194,-0.04391,0.08081,-3.01724
0.22772,0.22194,-0.04391,0.08081,-3.01724
0.23634,0.22194,-0.04391,0.08081,-3.01724
0.24328,0.25785,-0.04387,0.08080,-3.01726
0.24703,0.25785,-0.04387,0.08080,-3.01726
0.27146,0.27559,-0.04391,0.08080,-3.01728
0.27224,0.27559,-0.04391,0.08080,-3.01728
0.27246,0.27559,-0.04391,0.08080,-3.01728
0.27677,0.27559,-0.04391,0.08080,-3.01728
0.27736,0.27559,-0.04391,0.08080,-3.01728
0.28293,0.27559,-0.04391,0.08080,-3.01728
0.28387,0.27559,-0.04391,0.08080,-3.01728
0.28409,0.27559,-0.04391,0.08080,-3.01728
0.28432,0.27559,-0.04391,0.08080,-3.01728
0.28498,0.27559,-0.04391,0.08080,-3.01728
0.28564,0.27559,-0.04391,0.08080,-3.01728
0.28597,0.27559,-0.04391,0.08080,-3.01728
0.28708,0.27559,-0.04391,0.08080,-3.01728
0.28817,0.27559,-0.04391,0.08080,-3.01728
0.29032,0.27559,-0.04391,0.08080,-3.01728
0.29125,0.27559,-0.04391,0.08080,-3.01728
0.29229,0.27559,-0.04391,0.08080,-3.01728
0.29282,0.27559,-0.04391,0.08080,-3.01728
0.29411,0.27559,-0.04391,0.08080,-3.01728
0.29755,0.27559,-0.04391,0.08080,-3.01728
0.29924,0.27559,-0.04391,0.08080,-3.01728
0.30027,0.27559,-0.04391,0.08080,-3.01728
0.30578,0.32835,-0.04392,0.08080,-3.01735
0.31206,0.32835,-0.04392,0.08080,-3.01735
0.31231,0.32835,-0.04392,0.08080,-3.01735
0.31293,0.32835,-0.04392,0.08080,-3.01735
0.31310,0.32835,-0.04392,0.08080,-3.01735
0.31324,0.32835,-0.04392,0.08080,-3.01735
0.31344,0.32835,-0.04392,0.08080,-3.01735
0.31369,0.32835,-0.04392,0.08080,-3.01735
0.31389,0.32835,-0.04392,0.08080,-3.01735
0.31406,0.32835,-0.04392,0.08080,-3.01735
0.31425,0.32835,-0.04392,0.08080,-3.01735
0.33455,0.32836,-0.04392,0.08079,-3.01737
0.46204,0.44829,-0.04390,0.08070,-3.01765
0.62974,0.63022,-0.04384,0.08066,-3.01784
0.81746,0.81216,-0.04381,0.08060,-3.01809
0.96791,0.95563,-0.04374,0.08058,-3.01838
1.14822,1.14190,-0.04359,0.08047,-3.01865
1.30833,1.30601,-0.04358,0.08048,-3.01879
1.46451,1.46103,-0.04351,0.08057,-3.01905
1.62814,1.63551,-0.04334,0.08050,-3.01922
1.81518,1.80854,-0.04325,0.08052,-3.01963
1.95940,1.95517,-0.04328,0.08053,-3.01981
2.14286,2.16741,-0.04324,0.08056,-3.02001
2.29623,2.30054,-0.04332,0.08042,-3.02045
2.47546,2.38079,-0.04337,0.08045,-3.02052
2.62714,2.67108,-0.04338,0.08041,-3.02056
2.79449,2.80693,-0.04322,0.08050,-3.02110
2.98603,2.99353,-0.04325,0.08052,-3.02131
3.13139,3.14014,-0.04325,0.08052,-3.02150
3.29301,3.30000,-0.04305,0.08050,-3.02168
3.46000,3.44672,-0.04305,0.08049,-3.02190
3.62746,3.63313,-0.04310,0.08063,-3.02230
3.79488,3.80677,-0.04318,0.08073,-3.02247
3.97858,3.96703,-0.04315,0.08094,-3.02273
4.12665,4.09979,-0.04298,0.08094,-3.02306
4.29351,4.28651,-0.04298,0.08090,-3.02338
4.45976,4.45940,-0.04299,0.08090,-3.02367
4.64106,4.64609,-0.04290,0.08094,-3.02389
4.80911,4.80687,-0.04272,0.08094,-3.02413
4.96068,4.93940,-0.04262,0.08102,-3.02430
4.96068,4.93943,-0.04256,0.08102,-3.02442
5.12236,5.12661,-0.04255,0.08104,-3.02458
5.28897,5.27281,-0.04238,0.08108,-3.02498
5.45815,5.45925,-0.04228,0.08101,-3.02533
5.62243,5.61931,-0.04228,0.08101,-3.02549
5.78898,5.79243,-0.04221,0.08110,-3.02574
5.98159,5.96563,-0.04225,0.08117,-3.02608
6.14215,6.18051,-0.04223,0.08110,-3.02647
6.29836,6.29883,-0.04219,0.08101,-3.02671
6.45498,6.45897,-0.04223,0.08097,-3.02725
6.62565,6.61912,-0.04223,0.08122,-3.02782
6.78932,6.79225,-0.04213,0.08119,-3.02810
6.97170,6.95230,-0.04227,0.08113,-3.02855
7.12359,7.03220,-0.04229,0.08116,-3.02865
7.30462,7.03220,-0.04229,0.08116,-3.02865
7.45823,7.63864,-0.04232,0.08114,-3.02868
7.62215,7.63864,-0.04232,0.08114,-3.02868
7.79478,7.84268,-0.04245,0.08117,-3.02865
7.95826,7.96549,-0.04269,0.08133,-3.02841
8.12269,8.07125,-0.04291,0.08131,-3.02867
8.28932,8.35153,-0.04290,0.08129,-3.02869
8.45567,8.44438,-0.04293,0.08124,-3.02903
8.62359,8.65789,-0.04297,0.08122,-3.02932
8.78859,8.79092,-0.04316,0.08119,-3.02921
8.88812,8.96602,-0.04319,0.08124,-3.02899
9.04227,9.03077,-0.04334,0.08124,-3.02876
9.24616,9.24388,-0.04343,0.08098,-3.02829
9.41628,9.41727,-0.04349,0.08125,-3.02815
9.53925,9.49784,-0.04353,0.08128,-3.02802
9.70660,9.72375,-0.04366,0.08105,-3.02795
9.87036,9.87056,-0.04375,0.08097,-3.02782
10.04555,10.04365,-0.04392,0.08083,-3.02745
10.20205,10.19001,-0.04394,0.07775,-3.02678
10.37073,10.37655,-0.04384,0.07495,-3.02717
10.53471,10.52354,-0.04389,0.07516,-3.02704
10.69704,10.70975,-0.04402,0.07557,-3.02690
10.86286,10.86964,-0.04393,0.07575,-3.02686
11.03269,10.99868,-0.04410,0.07588,-3.02684
11.19696,11.18963,-0.04437,0.07590,-3.02704
11.39952,11.36271,-0.04469,0.07573,-3.02711
11.52733,11.53631,-0.04486,0.07592,-3.02731
11.69048,11.69602,-0.04486,0.07617,-3.02723
11.88698,11.88259,-0.04478,0.07611,-3.02722
12.02350,11.96295,-0.04482,0.07624,-3.02734
12.22969,11.96295,-0.04482,0.07624,-3.02734
12.35310,12.65176,-0.04484,0.07624,-3.02733
12.52232,12.65176,-0.04484,0.07624,-3.02733
12.68494,12.68164,-0.04494,0.07610,-3.02749
12.84968,12.85530,-0.04501,0.07612,-3.02765
13.02613,13.02990,-0.04516,0.07613,-3.02769
13.21468,13.21353,-0.04532,0.07618,-3.02772
13.34644,13.34054,-0.04522,0.07614,-3.02786
13.55947,13.56204,-0.04572,0.07358,-3.02826
13.67714,13.69612,-0.04565,0.07301,-3.02772
13.84678,13.86960,-0.04526,0.07288,-3.02688
14.04448,14.04194,-0.04286,0.07378,-3.02505
14.17636,14.17674,-0.04194,0.07457,-3.02381
14.38497,14.42872,-0.04178,0.07807,-3.02136
14.53490,14.52149,-0.04143,0.07881,-3.02002
14.67083,14.66874,-0.04131,0.07997,-3.01909
14.84216,14.86798,-0.04087,0.08167,-3.01779
15.00302,14.97534,-0.04005,0.08320,-3.01690
15.17302,15.17474,-0.03959,0.08382,-3.01630
15.33650,15.34864,-0.03875,0.08546,-3.01570
15.49929,15.49479,-0.03937,0.08558,-3.01545
15.67670,15.69450,-0.04015,0.08552,-3.01488
15.83211,15.80177,-0.04049,0.08618,-3.01357
15.99749,16.00147,-0.03967,0.08723,-3.01243
16.20658,16.21397,-0.03703,0.08808,-3.01105
16.32832,16.32136,-0.03523,0.08832,-3.01047
16.49402,16.49374,-0.03398,0.08962,-3.00829
16.66226,16.65408,-0.03289,0.09028,-3.00719
16.83000,16.82798,-0.03030,0.09049,-3.00640
17.03726,17.04532,-0.02822,0.09338,-3.00553
17.15395,17.16053,-0.02820,0.09523,-3.00459
17.32491,17.33406,-0.02882,0.09594,-3.00398
17.48919,17.48025,-0.03119,0.09555,-3.00329
17.65263,17.69339,-0.03179,0.09601,-3.00206
17.86012,17.85406,-0.03199,0.09596,-2.99953
18.03454,18.02632,-0.03197,0.09572,-2.99870
18.14774,18.16019,-0.03223,0.09383,-2.99957
18.31553,18.33364,-0.03247,0.09055,-3.00551
18.48113,18.49443,-0.03529,0.08788,-3.01482
18.67579,18.65303,-0.03958,0.08626,-3.01769
18.81844,18.85381,-0.04099,0.08396,-3.02022
19.02857,19.02641,-0.04158,0.08030,-3.02898
19.14162,19.13669,-0.04109,0.07831,-3.04174
19.34921,19.37324,-0.04148,0.07731,-3.05457
19.47430,19.47924,-0.04198,0.07572,-3.06425
19.64056,19.62624,-0.04013,0.07344,-3.06450
19.82622,19.83913,-0.03976,0.07151,-3.06379
20.02059,19.99885,-0.03922,0.06881,-3.06211
20.13489,20.12308,-0.03950,0.06917,-3.06127
20.34335,20.33330,-0.04151,0.07138,-3.05976
20.46777,20.46574,-0.04047,0.06987,-3.05891
20.63290,20.62531,-0.03988,0.06932,-3.05869
20.81561,20.85167,-0.03916,0.07035,-3.05848
20.96444,20.95832,-0.04006,0.07097,-3.05866
20.96444,21.10479,-0.04340,0.07030,-3.05933
21.12715,21.14543,-0.04393,0.07002,-3.05926
21.29511,21.30458,-0.04461,0.06920,-3.05791
21.45993,21.46502,-0.04410,0.06893,-3.05729
21.62646,21.62487,-0.04508,0.06919,-3.05648
21.79146,21.78507,-0.04641,0.06938,-3.05584
21.95541,21.97118,-0.04551,0.06945,-3.05375
22.11973,22.14491,-0.04242,0.06823,-3.05245
22.28767,22.30423,-0.04144,0.06818,-3.05186
22.45416,22.45080,-0.04127,0.07106,-3.04970
22.65763,22.66447,-0.04166,0.07182,-3.04798
22.78628,22.82426,-0.04077,0.07202,-3.04624
22.95331,22.93043,-0.03712,0.07213,-3.04275
23.11992,23.13039,-0.03428,0.07233,-3.03937
23.28877,23.26374,-0.03347,0.07387,-3.03866
23.47315,23.46392,-0.03305,0.07547,-3.03701
23.66427,23.66366,-0.03335,0.07637,-3.03458
23.78675,23.78631,-0.03318,0.07415,-3.03850
23.95308,23.95709,-0.03529,0.07295,-3.04592
24.13105,24.13085,-0.03684,0.07020,-3.05937
24.28765,24.29024,-0.04098,0.07089,-3.06517
24.45322,24.42322,-0.04358,0.07080,-3.06848
24.62074,24.62335,-0.04496,0.07076,-3.06803
24.82117,24.82315,-0.04536,0.07003,-3.06406
24.95575,24.94328,-0.04479,0.07048,-3.06159
25.12051,25.12995,-0.04387,0.06995,-3.05836
25.28842,25.29013,-0.04419,0.06832,-3.05699
25.45407,25.46287,-0.04485,0.06773,-3.05608
25.62705,25.58315,-0.04544,0.06823,-3.05285
25.80347,25.79770,-0.04337,0.06878,-3.05023
25.95401,25.94345,-0.04136,0.07028,-3.04877
26.12334,26.11700,-0.03871,0.06928,-3.04767
26.28726,26.29005,-0.03886,0.06749,-3.04632
26.46576,26.46197,-0.03940,0.06709,-3.04515
26.62022,26.62294,-0.03859,0.06704,-3.04312
26.81452,26.82242,-0.03817,0.06764,-3.04155
26.96893,26.96877,-0.03879,0.06945,-3.04135
27.13817,27.14236,-0.04129,0.07152,-3.04204
27.28832,27.32858,-0.04347,0.07139,-3.04664
27.46598,27.46205,-0.04582,0.06958,-3.05007
27.62041,27.59582,-0.04606,0.06979,-3.05043
27.80868,27.80833,-0.04515,0.07162,-3.04916
27.95259,27.94143,-0.04249,0.07157,-3.04562
28.11980,28.11513,-0.03825,0.06995,-3.04296
28.28717,28.24823,-0.03550,0.06733,-3.04181
28.45312,28.44835,-0.03576,0.06400,-3.04053
28.62037,28.62125,-0.03632,0.06358,-3.04025
28.78860,28.71451,-0.03953,0.06413,-3.03822
28.95454,28.71451,-0.03953,0.06413,-3.03822
29.12222,29.19881,-0.03963,0.06424,-3.03811
29.28599,29.28737,-0.04167,0.06815,-3.03958
29.46068,29.46068,-0.03932,0.06907,-3.03730
29.62118,29.63443,-0.03797,0.06732,-3.03653
29.78835,29.76806,-0.03640,0.06418,-3.03977
29.95759,29.96755,-0.03702,0.06280,-3.04738
30.11928,30.12804,-0.03634,0.06302,-3.05077
30.28756,30.27383,-0.03691,0.06596,-3.05030
30.47601,30.27383,-0.03691,0.06596,-3.05030
30.64016,30.73442,-0.03698,0.06610,-3.05029
30.80294,30.76757,-0.03825,0.06469,-3.04526
30.95473,30.95122,-0.03528,0.05934,-3.04636
31.11991,31.10059,-0.03566,0.05732,-3.05472
31.28822,31.29091,-0.03731,0.05570,-3.06392
31.45356,31.43382,-0.03650,0.05276,-3.06667
31.63740,31.63330,-0.03783,0.05230,-3.06681
31.79873,31.80658,-0.04029,0.05171,-3.06628
31.96963,31.80665,-0.04074,0.05158,-3.06606
32.12081,31.80665,-0.04074,0.05158,-3.06606
32.29566,32.57784,-0.04087,0.05162,-3.06595
32.45425,32.57784,-0.04087,0.05162,-3.06595
32.63370,32.64599,-0.03720,0.05721,-3.05664
32.80139,32.80609,-0.03895,0.05715,-3.05613
32.95354,32.98719,-0.03944,0.05735,-3.05592
33.11934,33.09930,-0.03871,0.05828,-3.05248
33.28792,33.31265,-0.03484,0.05849,-3.04915
33.45300,33.45901,-0.03083,0.05843,-3.04755
33.62469,33.63217,-0.02845,0.05730,-3.04592
33.78813,33.75286,-0.02686,0.05711,-3.04436
33.95430,33.95232,-0.02686,0.05755,-3.04477
34.04563,34.05887,-0.02751,0.05726,-3.04686
34.20619,34.19221,-0.03120,0.05560,-3.05209
34.37390,34.35302,-0.03333,0.05418,-3.05109
34.55844,34.56547,-0.03426,0.05398,-3.04980
34.70291,34.71184,-0.03339,0.05488,-3.04869
34.87213,34.87208,-0.03137,0.05629,-3.04981
35.03952,35.04540,-0.03075,0.05748,-3.04930
35.25278,35.25855,-0.02651,0.06132,-3.04659
35.36547,35.35204,-0.02299,0.06303,-3.04471
35.53302,35.55158,-0.01942,0.06217,-3.04348
35.69824,35.68474,-0.01985,0.06170,-3.04241
35.86258,35.86508,-0.02249,0.06048,-3.04192
36.03114,36.03185,-0.02361,0.05928,-3.04704
36.24703,36.22343,-0.02653,0.05662,-3.06152
36.35882,36.36464,-0.02551,0.05686,-3.06364
36.52598,36.51147,-0.02412,0.05682,-3.06359
36.69042,36.72594,-0.02299,0.05592,-3.06207
36.86011,36.83092,-0.02560,0.05455,-3.06067
37.02573,37.00442,-0.02549,0.05346,-3.05823
37.02573,37.23069,-0.02348,0.05326,-3.05585
37.19232,37.23069,-0.02348,0.05326,-3.05585
37.35527,37.36420,-0.02042,0.05373,-3.05485
37.52396,37.55033,-0.02003,0.05603,-3.05414
37.73323,37.73654,-0.02070,0.05678,-3.05322
37.85798,37.88364,-0.02128,0.05698,-3.05170
38.01785,38.02994,-0.02279,0.05674,-3.05115
38.22545,38.24374,-0.02532,0.05726,-3.04838
38.34788,38.36342,-0.02407,0.05731,-3.04670
38.54707,38.55049,-0.02220,0.05646,-3.04388
38.68499,38.69673,-0.01996,0.05652,-3.04165
38.85494,38.84315,-0.01973,0.05538,-3.04225
39.05262,39.02769,-0.02053,0.05272,-3.04679
39.17612,39.16264,-0.02084,0.05068,-3.05197
39.38315,39.25654,-0.02026,0.05100,-3.05433
39.50928,39.53615,-0.02017,0.05108,-3.05473
39.67944,39.68222,-0.01713,0.05459,-3.05688
39.88271,39.88241,-0.01696,0.05518,-3.05351
40.03764,40.05566,-0.01532,0.05606,-3.05145
40.20975,40.20271,-0.01230,0.05585,-3.04821
40.33682,40.32282,-0.01056,0.05478,-3.04742
40.50445,40.50858,-0.00978,0.05449,-3.04638
40.66849,40.61585,-0.01143,0.05444,-3.04447
40.83432,40.82882,-0.01232,0.05357,-3.04878
41.03589,41.04206,-0.01225,0.05112,-3.05642
41.16597,41.16412,-0.01263,0.05057,-3.06068
41.32935,41.41572,-0.01274,0.05052,-3.06111
41.49583,41.49483,-0.01210,0.05055,-3.06310
41.66415,41.68197,-0.01061,0.04926,-3.06124
41.82790,41.82824,-0.01043,0.04689,-3.05972
42.02642,42.04233,-0.01069,0.04483,-3.05664
42.15998,42.16135,-0.00920,0.04488,-3.05360
42.32582,42.33474,-0.00883,0.04487,-3.05366
42.53182,42.54817,-0.00888,0.04612,-3.05359
42.65449,42.66786,-0.00833,0.04409,-3.05190
42.82031,42.81509,-0.00864,0.04460,-3.05240
43.02775,43.02783,-0.00885,0.04445,-3.05124
43.15280,43.14793,-0.00959,0.04524,-3.05040
43.31956,43.30802,-0.01011,0.04556,-3.04981
43.49842,43.48081,-0.01076,0.04575,-3.04814
43.67867,43.67900,-0.01025,0.04540,-3.04801
43.85516,43.85677,-0.00973,0.04468,-3.04713
43.98128,43.97555,-0.00922,0.04382,-3.04625
44.14946,44.14819,-0.00888,0.04354,-3.04520
44.31017,44.32013,-0.00765,0.04261,-3.04420
44.48317,44.50717,-0.00708,0.04255,-3.04326
44.69138,44.69375,-0.00801,0.04252,-3.04272
44.81477,44.81414,-0.00932,0.04257,-3.04339
44.97155,45.00282,-0.01107,0.04297,-3.04403
45.15207,45.13093,-0.01297,0.04311,-3.04352
45.30806,45.37226,-0.01344,0.04372,-3.04327
45.49626,45.48017,-0.01395,0.04509,-3.04185
45.63438,45.63962,-0.01358,0.04554,-3.04082
45.80078,45.80019,-0.01295,0.04522,-3.03959
45.96509,45.92002,-0.01259,0.04471,-3.03919
46.13214,46.13296,-0.01273,0.04466,-3.03882
46.29856,46.30642,-0.01362,0.04396,-3.03782
46.52414,46.47936,-0.01396,0.04309,-3.04150
46.63035,46.62655,-0.01319,0.04319,-3.04564
46.83298,46.83948,-0.01212,0.04416,-3.05665
46.96097,46.95925,-0.01195,0.04476,-3.05855
47.12655,47.13603,-0.01150,0.04509,-3.05930
47.29616,47.29251,-0.01044,0.04602,-3.05908
47.49828,47.49252,-0.01002,0.04623,-3.05809
47.66867,47.66621,-0.00994,0.04610,-3.05693
47.79051,47.81266,-0.00996,0.04571,-3.05619
47.95745,47.94617,-0.01047,0.04469,-3.05477
48.13942,48.15927,-0.01118,0.04400,-3.05385
48.29181,48.29227,-0.01125,0.04382,-3.05200
48.49266,48.51880,-0.01093,0.04372,-3.05109
48.62727,48.63910,-0.01095,0.04405,-3.05036
48.82819,48.82655,-0.01074,0.04304,-3.04850
48.97961,48.97188,-0.01150,0.04353,-3.04841
49.12481,49.11940,-0.01171,0.04276,-3.04775
49.32606,49.37183,-0.01188,0.04122,-3.04693
49.48704,49.53196,-0.01227,0.04198,-3.04691
49.63696,49.63827,-0.01302,0.04102,-3.04692
49.79044,49.78494,-0.01384,0.04091,-3.04652
49.95791,49.93156,-0.01489,0.04223,-3.04543
50.12440,50.13147,-0.01582,0.04661,-3.04509
50.31894,50.33117,-0.01587,0.04891,-3.04449
50.45722,50.43904,-0.01516,0.04960,-3.04379
50.65676,50.66474,-0.01365,0.04963,-3.03991
50.79049,50.77130,-0.01334,0.04949,-3.03937
50.95778,50.95800,-0.01065,0.04807,-3.03757
51.12415,51.11786,-0.00913,0.04813,-3.03603
51.29248,51.29091,-0.00893,0.04944,-3.03452
51.45926,51.45102,-0.00999,0.04920,-3.03366
51.62398,51.62424,-0.01131,0.04893,-3.03353
51.80599,51.82638,-0.01047,0.04901,-3.03483
51.97414,51.97107,-0.00868,0.04948,-3.03854
52.12430,52.11753,-0.00829,0.04822,-3.04102
52.29418,52.30368,-0.00959,0.04750,-3.04450
52.47831,52.47789,-0.01156,0.04795,-3.04939
52.62456,52.62243,-0.01432,0.04829,-3.05573
52.79214,52.79791,-0.01678,0.04948,-3.06129
52.95842,52.94400,-0.01998,0.05058,-3.06899
52.95842,53.35793,-0.02163,0.05313,-3.08955
53.12777,53.35793,-0.02163,0.05313,-3.08955
53.29029,53.35793,-0.02163,0.05313,-3.08955
53.47321,53.45118,-0.02193,0.05322,-3.09206
53.63779,53.61110,-0.02133,0.05332,-3.09471
53.78702,53.77289,-0.01801,0.05199,-3.09328
53.95603,53.97136,-0.01547,0.05030,-3.09043
54.13941,54.10481,-0.01343,0.04927,-3.08789
54.28866,54.28824,-0.01164,0.04716,-3.08491
54.45753,54.47767,-0.01043,0.04578,-3.08227
54.62451,54.58692,-0.00768,0.04391,-3.08002
54.78831,54.78420,-0.00476,0.04392,-3.07776
54.95502,54.94396,-0.00373,0.04365,-3.07612
55.14202,55.11722,-0.00282,0.04289,-3.07513
55.28704,55.30392,-0.00256,0.04242,-3.07379
55.45608,55.46256,-0.00342,0.04098,-3.07309
55.62207,55.62271,-0.00552,0.04045,-3.07283
55.79279,55.79966,-0.00633,0.04039,-3.07073
55.95462,55.97113,-0.00643,0.04044,-3.07061
56.12753,56.12915,-0.00600,0.03740,-3.06936
56.28816,56.28798,-0.00616,0.03541,-3.06887
56.46264,56.45101,-0.00534,0.03474,-3.06669
56.62190,56.63702,-0.00437,0.03426,-3.06499
56.78707,56.78335,-0.00397,0.03336,-3.06306
56.95923,56.95778,-0.00429,0.03207,-3.06168
57.12685,57.15800,-0.00334,0.03131,-3.05848
57.28842,57.27676,-0.00055,0.02973,-3.05660
57.45629,57.43668,0.00175,0.02852,-3.05528
57.63905,57.63698,0.00436,0.02802,-3.05529
57.78838,57.78344,0.00582,0.02745,-3.06117
57.95468,57.96633,0.00664,0.02542,-3.07103
58.12217,58.11706,0.00500,0.02507,-3.08131
58.28963,58.29178,0.00453,0.02469,-3.08293
58.45899,58.45007,0.00464,0.02579,-3.08292
58.62072,58.60995,0.00415,0.02588,-3.08142
58.78794,58.82296,0.00453,0.02656,-3.08045
58.96679,58.95683,0.00446,0.02710,-3.07815
59.04153,59.02137,0.00466,0.02775,-3.07730
59.21886,59.21021,0.00682,0.02847,-3.07538
59.40950,59.41534,0.00825,0.02895,-3.07338
59.54108,59.53759,0.00915,0.02870,-3.07227
59.71904,59.71581,0.00995,0.02940,-3.07033
59.87996,59.88949,0.01003,0.02919,-3.06931
60.06529,60.06218,0.00941,0.02909,-3.06877
60.19982,60.19933,0.00946,0.02989,-3.06838
60.40468,60.39517,0.00927,0.03007,-3.06724
60.53232,60.52868,0.00794,0.03050,-3.06727
60.71626,60.72671,0.00742,0.03069,-3.06702
60.86668,60.86692,0.00741,0.03077,-3.06720
61.03065,61.01729,0.00792,0.02971,-3.06636
61.19526,61.20899,0.01074,0.02870,-3.06509
61.36474,61.36876,0.01292,0.02902,-3.06495
61.52949,61.48814,0.01249,0.02897,-3.06479
61.70098,61.68828,0.01321,0.02737,-3.06271
61.85745,61.86133,0.01431,0.02664,-3.06171
62.03193,62.03505,0.01397,0.02726,-3.06213
62.22724,62.22229,0.01261,0.02732,-3.06188
62.35515,62.35427,0.01167,0.02678,-3.06111
62.55699,62.55461,0.01034,0.02579,-3.05954
62.68780,62.66114,0.00980,0.02570,-3.05983
62.89671,62.91565,0.00978,0.02680,-3.05899
63.01603,63.03462,0.00964,0.02757,-3.05798
63.18045,63.16793,0.00767,0.02879,-3.05758
63.34776,63.32816,0.00565,0.03104,-3.05654
63.51705,63.50079,0.00545,0.03189,-3.05584
63.72372,63.70107,0.00587,0.03150,-3.05430
63.88331,63.88709,0.00521,0.03208,-3.05364
64.01087,64.00746,0.00474,0.03213,-3.05353
64.17535,64.14087,0.00522,0.03227,-3.05311
64.34215,64.34052,0.00676,0.03354,-3.05131
64.51548,64.48740,0.00740,0.03496,-3.05082
64.67173,64.67358,0.00690,0.03567,-3.05020
64.86675,64.87417,0.00734,0.03549,-3.05021
65.00350,65.00706,0.00850,0.03668,-3.05342
65.16935,65.14009,0.00986,0.03783,-3.05670
65.33342,65.34018,0.01168,0.03899,-3.06189
65.53201,65.51335,0.01421,0.03998,-3.06882
65.66415,65.67369,0.01636,0.04089,-3.06938
65.82980,65.83341,0.01654,0.04109,-3.06977
66.02631,66.03323,0.01522,0.04246,-3.06855
66.16138,66.15486,0.01450,0.04373,-3.06697
66.33641,66.32663,0.01460,0.04416,-3.06477
66.49208,66.50045,0.01472,0.04428,-3.06425
66.65775,66.66381,0.01510,0.04321,-3.06212
66.82377,66.81983,0.01360,0.04122,-3.06115
67.01154,67.01564,0.01167,0.03963,-3.06111
67.15614,67.16377,0.01037,0.03936,-3.06039
67.34494,67.32610,0.00888,0.03947,-3.05827
67.48615,67.48689,0.00905,0.03843,-3.05689
67.65674,67.65857,0.00927,0.03779,-3.05564
67.83577,67.83759,0.01010,0.03696,-3.05441
67.98495,67.97942,0.00877,0.03771,-3.05325
68.18324,68.19289,0.00930,0.03657,-3.05182
68.31794,68.31156,0.01018,0.03494,-3.05117
68.48928,68.48605,0.00974,0.03344,-3.05034
68.64659,68.65476,0.00924,0.03306,-3.04883
68.81224,68.80905,0.00964,0.03236,-3.04817
68.97684,68.95240,0.00999,0.03174,-3.04827
68.97684,69.53866,0.01735,0.03250,-3.04632
69.18900,69.53866,0.01735,0.03250,-3.04632
69.30577,69.53866,0.01735,0.03250,-3.04632
69.47161,69.53866,0.01735,0.03250,-3.04632
69.68021,69.66573,0.01753,0.03378,-3.04581
69.80046,69.80178,0.01832,0.03448,-3.04828
69.96813,69.96694,0.01737,0.03509,-3.05737
70.13450,70.13021,0.01631,0.03478,-3.06556
70.30635,70.30006,0.01668,0.03489,-3.06681
70.46429,70.47259,0.01783,0.03466,-3.06817
70.62908,70.65918,0.01819,0.03499,-3.06847
70.79987,70.80598,0.01900,0.03725,-3.06754
70.95900,70.95260,0.02077,0.03791,-3.06574
71.16130,71.15787,0.02185,0.03674,-3.06330
71.29154,71.28332,0.02221,0.03656,-3.06272
71.45866,71.46171,0.02379,0.03753,-3.06069
71.62341,71.62670,0.02500,0.03778,-3.05986
71.79088,71.79138,0.02469,0.03720,-3.05841
71.99714,71.99375,0.02371,0.03757,-3.05681
72.12264,72.12117,0.02314,0.03796,-3.05595
72.33674,72.33483,0.02250,0.03885,-3.05526
72.45260,72.44850,0.02174,0.03900,-3.05458
72.61949,72.61661,0.01991,0.04089,-3.05369
72.78745,72.79231,0.01916,0.04290,-3.05268
72.95316,72.95118,0.02109,0.04208,-3.05112
73.13380,73.13182,0.02418,0.04112,-3.04984
73.32199,73.30688,0.02563,0.04108,-3.04991
73.45264,73.45080,0.02567,0.04151,-3.05232
73.61880,73.62014,0.02449,0.04142,-3.05968
73.78671,73.78392,0.02291,0.04191,-3.07047
73.95282,73.94890,0.02322,0.04194,-3.07535
74.15262,74.14784,0.02465,0.04164,-3.07657
74.28645,74.28415,0.02386,0.04027,-3.07673
74.45244,74.45969,0.02057,0.04031,-3.07579
74.61911,74.61972,0.01881,0.04006,-3.07492
74.78666,74.79000,0.01891,0.03983,-3.07466
