Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
2.672080,-0.043280,0.080488,-3.020943,-0.733443,-0.479882,9.741492
2.767328,-0.043251,0.080498,-3.020945,-0.752092,-0.481777,9.713852
2.767341,-0.043254,0.080484,-3.020959,-0.710099,-0.491341,9.717071
2.767345,-0.043230,0.080495,-3.020971,-0.785041,-0.492061,9.725675
2.767352,-0.043219,0.080493,-3.020997,-0.694675,-0.493391,9.698503
2.780876,-0.043247,0.080506,-3.020996,-0.725098,-0.497187,9.740461
2.780881,-0.043224,0.080496,-3.021011,-0.753832,-0.479169,9.696592
2.780885,-0.043225,0.080502,-3.021032,-0.730627,-0.478944,9.729437
2.780888,-0.043239,0.080504,-3.021046,-0.719681,-0.491972,9.714268
2.780892,-0.043236,0.080518,-3.021071,-0.734590,-0.483288,9.725097
2.806933,-0.043224,0.080500,-3.021103,-0.709938,-0.493868,9.708025
2.806947,-0.043256,0.080487,-3.021106,-0.747538,-0.480196,9.729650
2.806950,-0.043253,0.080477,-3.021116,-0.718763,-0.472262,9.699376
2.806954,-0.043261,0.080475,-3.021098,-0.722374,-0.496797,9.742286
2.806958,-0.043264,0.080491,-3.021101,-0.747764,-0.467701,9.701264
2.806962,-0.043289,0.080510,-3.021104,-0.708232,-0.521869,9.724015
2.807045,-0.043281,0.080525,-3.021145,-0.758263,-0.474534,9.687157
2.807050,-0.043251,0.080495,-3.021160,-0.732024,-0.498791,9.743005
2.887687,-0.043279,0.080513,-3.021150,-0.748134,-0.463065,9.699297
2.887709,-0.043254,0.080504,-3.021172,-0.699708,-0.475485,9.725120
2.887731,-0.043255,0.080504,-3.021198,-0.785627,-0.478052,9.739753
2.887746,-0.043256,0.080504,-3.021234,-0.671244,-0.474034,9.682537
2.887762,-0.043264,0.080516,-3.021240,-0.761684,-0.493520,9.762630
2.887778,-0.043255,0.080533,-3.021266,-0.718717,-0.472918,9.668007
2.887815,-0.043258,0.080530,-3.021282,-0.729274,-0.477940,9.778419
2.900504,-0.043214,0.080547,-3.021249,-0.749247,-0.492834,9.666109
2.900518,-0.043199,0.080527,-3.021251,-0.684132,-0.478857,9.744209
2.900531,-0.043199,0.080532,-3.021251,-0.778322,-0.477429,9.694983
2.900543,-0.043238,0.080547,-3.021280,-0.675865,-0.489331,9.727449
2.940547,-0.043224,0.080540,-3.021268,-0.780312,-0.478438,9.700173
2.967855,-0.043206,0.080518,-3.021274,-0.708575,-0.512079,9.725104
2.967942,-0.043195,0.080536,-3.021296,-0.717843,-0.469420,9.704561
2.968011,-0.043211,0.080547,-3.021272,-0.741501,-0.506344,9.729254
2.968090,-0.043222,0.080532,-3.021298,-0.732582,-0.466078,9.686316
2.993530,-0.043246,0.080518,-3.021312,-0.706310,-0.488680,9.746504
2.993569,-0.043236,0.080532,-3.021331,-0.774763,-0.480020,9.720935
2.993598,-0.043225,0.080557,-3.021351,-0.665312,-0.480835,9.697766
3.006813,-0.043285,0.080561,-3.021351,-0.804272,-0.485233,9.756994
3.006847,-0.043257,0.080551,-3.021367,-0.661696,-0.484539,9.666537
3.006875,-0.043238,0.080546,-3.021365,-0.755985,-0.486390,9.765031
3.033419,-0.043231,0.080550,-3.021366,-0.741325,-0.493476,9.666712
3.087087,-0.043251,0.080547,-3.021361,-0.681800,-0.479618,9.763997
3.087145,-0.043235,0.080562,-3.021378,-0.799503,-0.478831,9.663235
3.087155,-0.043233,0.080555,-3.021400,-0.645319,-0.504572,9.723320
3.087214,-0.043246,0.080556,-3.021405,-0.811958,-0.450531,9.725410
3.087253,-0.043276,0.080561,-3.021417,-0.655015,-0.491971,9.716268
3.087292,-0.043268,0.080554,-3.021454,-0.801910,-0.460259,9.734739
3.113465,-0.043285,0.080514,-3.021475,-0.709016,-0.505176,9.703954
3.113505,-0.043262,0.080516,-3.021487,-0.707429,-0.465262,9.751869
3.140140,-0.043255,0.080523,-3.021498,-0.774034,-0.500474,9.701089
3.140175,-0.043268,0.080550,-3.021495,-0.693504,-0.488104,9.742520
3.233317,-0.043244,0.080552,-3.021541,-0.740264,-0.484956,9.699752
3.233327,-0.043212,0.080548,-3.021546,-0.734895,-0.504804,9.708276
3.233386,-0.043226,0.080547,-3.021559,-0.716417,-0.481271,9.709428
3.233470,-0.043213,0.080522,-3.021560,-0.760303,-0.512174,9.726251
3.233485,-0.043203,0.080510,-3.021563,-0.706359,-0.464593,9.692259
3.233511,-0.043186,0.080521,-3.021575,-0.768574,-0.496635,9.747071
3.233516,-0.043149,0.080516,-3.021615,-0.713132,-0.483764,9.670822
3.247071,-0.043123,0.080507,-3.021643,-0.707270,-0.492342,9.747724
3.247079,-0.043115,0.080521,-3.021625,-0.780199,-0.484470,9.693551
3.247207,-0.043093,0.080517,-3.021656,-0.666269,-0.494649,9.719540
3.247211,-0.043101,0.080515,-3.021646,-0.802360,-0.491457,9.742062
3.247230,-0.043073,0.080506,-3.021661,-0.694837,-0.490306,9.663141
3.300000,-0.043047,0.080502,-3.021682,-0.718277,-0.487104,9.783772
3.300030,-0.043068,0.080502,-3.021683,-0.765927,-0.497641,9.673818
3.300342,-0.043066,0.080493,-3.021719,-0.641997,-0.492179,9.750327
3.300363,-0.043060,0.080501,-3.021730,-0.836776,-0.488707,9.698568
3.300367,-0.043054,0.080502,-3.021780,-0.628199,-0.477888,9.713612
3.300372,-0.043052,0.080506,-3.021805,-0.796472,-0.484502,9.746154
3.313300,-0.043023,0.080504,-3.021842,-0.711070,-0.491519,9.692333
3.326798,-0.043003,0.080505,-3.021818,-0.686664,-0.482071,9.749172
3.366650,-0.042997,0.080494,-3.021837,-0.792271,-0.499461,9.679117
3.366658,-0.042991,0.080502,-3.021827,-0.656485,-0.484153,9.733982
3.379952,-0.042998,0.080488,-3.021819,-0.805643,-0.480230,9.706317
3.379998,-0.042966,0.080493,-3.021834,-0.693058,-0.485482,9.725873
3.380012,-0.042974,0.080498,-3.021831,-0.738678,-0.471471,9.740991
3.380064,-0.043014,0.080503,-3.021837,-0.762170,-0.498587,9.709170
3.393163,-0.042999,0.080487,-3.021870,-0.674333,-0.475816,9.734076
3.419952,-0.043014,0.080472,-3.021884,-0.782893,-0.488012,9.724939
3.419961,-0.043010,0.080491,-3.021890,-0.704123,-0.484036,9.688679
3.446687,-0.043017,0.080487,-3.021915,-0.729376,-0.476806,9.748133
3.446723,-0.043048,0.080488,-3.021905,-0.766034,-0.497084,9.704698
3.473414,-0.043039,0.080481,-3.021919,-0.671626,-0.466491,9.716064
3.473434,-0.043042,0.080490,-3.021929,-0.782109,-0.484977,9.740014
3.473438,-0.043052,0.080515,-3.021953,-0.683949,-0.499144,9.696823
3.473454,-0.043030,0.080501,-3.021984,-0.735623,-0.479354,9.746571
3.487159,-0.043017,0.080514,-3.022018,-0.744608,-0.486473,9.686599
3.487170,-0.043034,0.080524,-3.022065,-0.700440,-0.474717,9.743319
3.500022,-0.043038,0.080533,-3.022072,-0.767340,-0.475035,9.727929
3.526478,-0.043033,0.080545,-3.022096,-0.695383,-0.475979,9.705573
3.539798,-0.043008,0.080552,-3.022107,-0.772628,-0.470382,9.724423
3.539804,-0.043010,0.080559,-3.022133,-0.729842,-0.507206,9.703440
3.539807,-0.043051,0.080562,-3.022157,-0.714890,-0.467479,9.709728
3.553230,-0.043075,0.080558,-3.022196,-0.780499,-0.482971,9.715631
3.566562,-0.043036,0.080577,-3.022231,-0.650147,-0.483299,9.725553
3.566602,-0.043036,0.080569,-3.022245,-0.763402,-0.472981,9.741696
3.580492,-0.043060,0.080582,-3.022276,-0.719103,-0.490191,9.688196
3.593440,-0.043062,0.080591,-3.022287,-0.709763,-0.470250,9.732077
3.619869,-0.043089,0.080595,-3.022310,-0.779057,-0.492533,9.697798
3.619881,-0.043114,0.080614,-3.022307,-0.709822,-0.479194,9.709175
3.633125,-0.043096,0.080627,-3.022296,-0.762381,-0.481728,9.725065
3.633136,-0.043098,0.080624,-3.022345,-0.720606,-0.486662,9.724510
3.673234,-0.043110,0.080624,-3.022340,-0.730049,-0.456499,9.723699
3.673587,-0.043109,0.080641,-3.022341,-0.780812,-0.465373,9.670698
3.673595,-0.043132,0.080679,-3.022381,-0.690715,-0.478207,9.767704
3.673621,-0.043142,0.080664,-3.022412,-0.739774,-0.483608,9.728345
3.713268,-0.043156,0.080656,-3.022408,-0.733954,-0.478965,9.727493
3.753308,-0.043177,0.080652,-3.022404,-0.736344,-0.487285,9.711347
3.753313,-0.043207,0.080646,-3.022405,-0.759109,-0.471347,9.726114
3.753345,-0.043197,0.080659,-3.022388,-0.713428,-0.486900,9.709673
3.753353,-0.043195,0.080655,-3.022410,-0.740762,-0.474154,9.721323
3.779926,-0.043202,0.080660,-3.022455,-0.729497,-0.482726,9.719911
3.779934,-0.043206,0.080680,-3.022454,-0.710253,-0.481699,9.720280
3.779938,-0.043201,0.080689,-3.022434,-0.749848,-0.473541,9.729755
3.779941,-0.043203,0.080728,-3.022430,-0.726734,-0.484448,9.708090
3.806774,-0.043178,0.080726,-3.022465,-0.744664,-0.487490,9.711468
3.806793,-0.043168,0.080719,-3.022526,-0.719051,-0.488955,9.716090
3.806811,-0.043157,0.080721,-3.022534,-0.724096,-0.478272,9.717121
3.806845,-0.043155,0.080718,-3.022555,-0.724784,-0.482176,9.714848
3.819868,-0.043160,0.080726,-3.022592,-0.722083,-0.479062,9.718214
3.819918,-0.043182,0.080747,-3.022594,-0.719507,-0.488311,9.706650
3.846310,-0.043177,0.080757,-3.022614,-0.737265,-0.477189,9.730627
3.926592,-0.043190,0.080754,-3.022591,-0.730693,-0.485016,9.687099
3.926704,-0.043209,0.080761,-3.022597,-0.744878,-0.489218,9.733793
3.926833,-0.043194,0.080766,-3.022611,-0.723616,-0.480691,9.692759
3.926943,-0.043185,0.080763,-3.022621,-0.715608,-0.502765,9.752690
3.926970,-0.043186,0.080792,-3.022654,-0.766256,-0.478411,9.696564
3.926984,-0.043218,0.080819,-3.022630,-0.693393,-0.484098,9.720542
3.927285,-0.043205,0.080832,-3.022654,-0.757826,-0.492563,9.721596
3.953629,-0.043208,0.080858,-3.022669,-0.729789,-0.461018,9.711030
3.953710,-0.043170,0.080856,-3.022658,-0.754043,-0.488330,9.744776
3.953784,-0.043205,0.080860,-3.022667,-0.711129,-0.470114,9.691412
3.953857,-0.043181,0.080874,-3.022665,-0.747759,-0.472166,9.753663
3.966628,-0.043143,0.080875,-3.022710,-0.712552,-0.479991,9.674191
3.966911,-0.043135,0.080893,-3.022718,-0.695162,-0.515300,9.770481
3.967032,-0.043154,0.080936,-3.022733,-0.752708,-0.469107,9.679527
4.020297,-0.043109,0.080940,-3.022769,-0.702655,-0.500898,9.748842
4.020589,-0.043087,0.080923,-3.022787,-0.774576,-0.451900,9.697102
4.020638,-0.043094,0.080930,-3.022801,-0.701519,-0.517750,9.731741
4.020676,-0.043084,0.080903,-3.022814,-0.808877,-0.464156,9.704339
4.020710,-0.043060,0.080883,-3.022823,-0.651300,-0.506491,9.730819
4.032931,-0.043030,0.080890,-3.022865,-0.790287,-0.477895,9.719840
4.046103,-0.043010,0.080907,-3.022908,-0.685201,-0.509116,9.712062
4.046116,-0.042998,0.080920,-3.022962,-0.749278,-0.468875,9.730111
4.072958,-0.042990,0.080928,-3.022971,-0.722839,-0.499359,9.693185
4.086523,-0.043009,0.080919,-3.023012,-0.755343,-0.481689,9.727961
4.087180,-0.043007,0.080918,-3.023020,-0.731917,-0.496007,9.692067
4.087213,-0.043009,0.080929,-3.023031,-0.752757,-0.479156,9.739302
4.099789,-0.042985,0.080936,-3.023055,-0.713476,-0.484510,9.679514
4.153851,-0.042963,0.080929,-3.023060,-0.741072,-0.493434,9.769407
4.153872,-0.042957,0.080937,-3.023091,-0.731474,-0.464772,9.674486
4.153878,-0.042982,0.080968,-3.023089,-0.712176,-0.500334,9.769683
4.153883,-0.042986,0.080941,-3.023081,-0.765692,-0.474986,9.657953
4.154022,-0.042976,0.080940,-3.023089,-0.721517,-0.485789,9.761196
4.166409,-0.042968,0.080919,-3.023114,-0.732322,-0.461315,9.684613
4.166416,-0.042987,0.080920,-3.023135,-0.759314,-0.490358,9.731595
4.193005,-0.042965,0.080915,-3.023157,-0.705135,-0.466110,9.696964
4.219732,-0.042948,0.080917,-3.023175,-0.712540,-0.505939,9.739306
4.219762,-0.042970,0.080917,-3.023180,-0.726498,-0.463103,9.714664
4.219791,-0.042977,0.080933,-3.023150,-0.710441,-0.513061,9.710964
4.259838,-0.042977,0.080918,-3.023189,-0.737490,-0.450270,9.709679
4.259868,-0.042998,0.080915,-3.023201,-0.766579,-0.510613,9.695939
4.273005,-0.043000,0.080885,-3.023227,-0.703671,-0.451127,9.734452
4.273041,-0.042971,0.080860,-3.023256,-0.725495,-0.500414,9.732403
4.273066,-0.042974,0.080848,-3.023307,-0.748507,-0.473784,9.705992
4.273102,-0.042992,0.080884,-3.023336,-0.697289,-0.507825,9.724474
4.286507,-0.042984,0.080900,-3.023377,-0.779066,-0.463161,9.704242
4.312677,-0.042964,0.080904,-3.023403,-0.668493,-0.517923,9.696421
4.312690,-0.042956,0.080928,-3.023424,-0.822429,-0.465419,9.730014
4.326922,-0.042985,0.080897,-3.023440,-0.676153,-0.498231,9.713140
4.326928,-0.042966,0.080906,-3.023462,-0.760906,-0.470601,9.739408
4.379446,-0.042962,0.080891,-3.023464,-0.734010,-0.498991,9.710052
4.379449,-0.042964,0.080887,-3.023477,-0.724074,-0.473887,9.763577
4.379465,-0.042992,0.080912,-3.023491,-0.683015,-0.482230,9.694244
4.379487,-0.042993,0.080936,-3.023494,-0.778813,-0.485074,9.739521
4.393394,-0.043010,0.080931,-3.023522,-0.719492,-0.497441,9.660229
4.393470,-0.043001,0.080936,-3.023532,-0.751878,-0.476804,9.758494
4.406225,-0.043017,0.080934,-3.023545,-0.732383,-0.478584,9.679830
4.406235,-0.043009,0.080925,-3.023550,-0.732086,-0.490504,9.757959
4.406240,-0.043029,0.080922,-3.023563,-0.719838,-0.471951,9.701302
4.432728,-0.043032,0.080913,-3.023579,-0.683749,-0.501171,9.742334
4.446172,-0.043054,0.080937,-3.023591,-0.753201,-0.477322,9.695357
4.446205,-0.043021,0.080930,-3.023620,-0.709705,-0.492110,9.725274
4.446211,-0.043009,0.080906,-3.023637,-0.773145,-0.465715,9.712828
4.459403,-0.042991,0.080901,-3.023667,-0.729752,-0.493327,9.714764
4.472877,-0.043003,0.080897,-3.023709,-0.756882,-0.469052,9.727081
4.486028,-0.042998,0.080864,-3.023721,-0.692925,-0.480680,9.710055
4.486049,-0.042988,0.080883,-3.023752,-0.748643,-0.489253,9.747655
4.499359,-0.042974,0.080903,-3.023753,-0.713243,-0.474026,9.676213
4.512936,-0.043008,0.080921,-3.023770,-0.747331,-0.486999,9.751749
4.539788,-0.043022,0.080937,-3.023761,-0.717851,-0.466318,9.693562
4.553869,-0.043005,0.080941,-3.023771,-0.730206,-0.492729,9.737916
4.553972,-0.042992,0.080940,-3.023775,-0.727173,-0.478310,9.693602
4.553994,-0.042988,0.080935,-3.023784,-0.710922,-0.496523,9.745562
4.566412,-0.042978,0.080937,-3.023805,-0.744540,-0.475130,9.687419
4.566437,-0.042967,0.080925,-3.023808,-0.720955,-0.498745,9.735536
4.606475,-0.042971,0.080942,-3.023808,-0.729795,-0.482681,9.717489
4.621301,-0.042975,0.080948,-3.023800,-0.735342,-0.490868,9.711127
4.621370,-0.042981,0.080955,-3.023799,-0.766756,-0.486026,9.714572
4.621377,-0.042978,0.080938,-3.023832,-0.707708,-0.489985,9.712354
4.621383,-0.042957,0.080930,-3.023854,-0.754330,-0.479285,9.714328
4.632958,-0.042925,0.080909,-3.023879,-0.710365,-0.480888,9.720061
4.646085,-0.042901,0.080935,-3.023889,-0.706434,-0.494826,9.725160
4.659441,-0.042900,0.080941,-3.023918,-0.715933,-0.476689,9.724856
4.659497,-0.042860,0.080942,-3.023938,-0.754767,-0.478048,9.712163
4.673181,-0.042872,0.080930,-3.023959,-0.696480,-0.482982,9.717290
4.713037,-0.042885,0.080938,-3.023967,-0.744962,-0.503415,9.716449
4.713118,-0.042930,0.080943,-3.023971,-0.730142,-0.478000,9.721336
4.739502,-0.042900,0.080939,-3.023969,-0.741926,-0.487508,9.715332
4.739557,-0.042881,0.080930,-3.023978,-0.713333,-0.475676,9.713643
4.739575,-0.042869,0.080920,-3.023993,-0.741527,-0.484780,9.705670
4.752825,-0.042852,0.080916,-3.024030,-0.763534,-0.486501,9.711683
4.752932,-0.042841,0.080910,-3.024045,-0.728116,-0.470416,9.729169
4.752959,-0.042843,0.080903,-3.024078,-0.748972,-0.476163,9.704430
4.792758,-0.042824,0.080901,-3.024093,-0.726176,-0.491160,9.742271
4.792813,-0.042801,0.080898,-3.024099,-0.758786,-0.478857,9.694291
4.792851,-0.042776,0.080921,-3.024118,-0.675322,-0.492176,9.751966
4.792885,-0.042750,0.080919,-3.024124,-0.795831,-0.470006,9.722105
4.806874,-0.042717,0.080940,-3.024126,-0.688379,-0.495621,9.715521
4.819273,-0.042707,0.080920,-3.024132,-0.735682,-0.462876,9.734943
4.819285,-0.042713,0.080924,-3.024149,-0.744332,-0.496672,9.696162
4.846754,-0.042723,0.080934,-3.024135,-0.729103,-0.488257,9.742723
4.885940,-0.042732,0.080947,-3.024151,-0.740088,-0.492955,9.686983
4.885947,-0.042728,0.080947,-3.024165,-0.696516,-0.492152,9.751591
4.885952,-0.042692,0.080975,-3.024201,-0.772293,-0.479236,9.681487
4.912956,-0.042665,0.080971,-3.024214,-0.658951,-0.493255,9.747176
4.912966,-0.042674,0.080981,-3.024219,-0.774715,-0.475881,9.706448
4.912970,-0.042667,0.080979,-3.024220,-0.702984,-0.500583,9.708767
4.912984,-0.042668,0.080976,-3.024231,-0.743992,-0.459208,9.740945
4.925968,-0.042643,0.080994,-3.024259,-0.690867,-0.505814,9.675117
4.925977,-0.042651,0.081005,-3.024265,-0.751523,-0.474429,9.751721
4.939390,-0.042627,0.081006,-3.024285,-0.722790,-0.487620,9.666954
4.939400,-0.042618,0.081016,-3.024302,-0.723253,-0.495068,9.753501
4.939400,-0.042589,0.081043,-3.024321,-0.762208,-0.470956,9.674232
4.939405,-0.042593,0.081040,-3.024340,-0.710850,-0.501722,9.738694
4.939410,-0.042590,0.081032,-3.024343,-0.782599,-0.471510,9.678195
4.939415,-0.042588,0.081024,-3.024361,-0.698864,-0.496635,9.771639
4.939418,-0.042570,0.081026,-3.024382,-0.786401,-0.468197,9.679270
4.939426,-0.042564,0.081025,-3.024418,-0.681960,-0.494651,9.731211
5.033096,-0.042585,0.081043,-3.024436,-0.773642,-0.465177,9.733204
5.059489,-0.042590,0.081074,-3.024419,-0.692102,-0.514216,9.681043
5.059495,-0.042617,0.081084,-3.024451,-0.743600,-0.478201,9.773086
5.059502,-0.042619,0.081087,-3.024452,-0.725563,-0.487933,9.669974
5.059509,-0.042624,0.081068,-3.024485,-0.746340,-0.474927,9.753178
5.060231,-0.042607,0.081063,-3.024493,-0.741236,-0.473460,9.672933
5.060239,-0.042603,0.081040,-3.024479,-0.727627,-0.502790,9.774158
5.060244,-0.042587,0.081054,-3.024492,-0.733285,-0.470501,9.679686
5.060250,-0.042555,0.081060,-3.024540,-0.713232,-0.489627,9.776669
5.060255,-0.042568,0.081069,-3.024577,-0.779551,-0.462899,9.658012
5.126608,-0.042546,0.081041,-3.024583,-0.670348,-0.514634,9.773893
5.126621,-0.042548,0.081042,-3.024590,-0.810243,-0.458066,9.671373
5.126637,-0.042526,0.081039,-3.024626,-0.655273,-0.506298,9.748545
5.126646,-0.042536,0.081059,-3.024655,-0.809360,-0.448612,9.710307
5.126653,-0.042522,0.081073,-3.024703,-0.691168,-0.512624,9.714968
5.126665,-0.042484,0.081055,-3.024720,-0.777315,-0.464916,9.724405
5.126674,-0.042492,0.081062,-3.024744,-0.688466,-0.519855,9.715347
5.139452,-0.042483,0.081073,-3.024762,-0.763778,-0.461540,9.725846
5.139459,-0.042461,0.081072,-3.024773,-0.684996,-0.506169,9.703743
5.152830,-0.042504,0.081054,-3.024806,-0.761254,-0.480157,9.730844
5.166034,-0.042463,0.081060,-3.024824,-0.705078,-0.481685,9.717524
5.166049,-0.042416,0.081051,-3.024812,-0.721452,-0.481045,9.721612
5.179466,-0.042406,0.081041,-3.024827,-0.737811,-0.473487,9.704803
5.192591,-0.042406,0.081060,-3.024838,-0.717590,-0.482277,9.719798
5.259797,-0.042393,0.081053,-3.024860,-0.735304,-0.483152,9.706405
5.259809,-0.042361,0.081085,-3.024866,-0.734809,-0.490838,9.719690
5.259814,-0.042360,0.081083,-3.024896,-0.715266,-0.480666,9.726799
5.259817,-0.042370,0.081081,-3.024910,-0.754651,-0.497837,9.694700
5.259868,-0.042369,0.081089,-3.024936,-0.723594,-0.473160,9.736297
5.259872,-0.042359,0.081080,-3.024935,-0.741066,-0.496129,9.691350
5.272801,-0.042355,0.081079,-3.024958,-0.718264,-0.477435,9.743432
5.272810,-0.042382,0.081078,-3.024976,-0.742899,-0.494619,9.709540
5.313022,-0.042375,0.081079,-3.024971,-0.727243,-0.469755,9.719398
5.313062,-0.042357,0.081047,-3.024998,-0.736539,-0.489537,9.716317
5.325935,-0.042364,0.081046,-3.025019,-0.743035,-0.476987,9.720361
5.325945,-0.042341,0.081036,-3.025019,-0.728242,-0.492786,9.696178
5.325973,-0.042347,0.081025,-3.025059,-0.745137,-0.477702,9.733755
5.325978,-0.042336,0.081049,-3.025059,-0.739477,-0.474204,9.706352
5.352495,-0.042340,0.081043,-3.025109,-0.732018,-0.474452,9.738469
5.366288,-0.042333,0.081019,-3.025124,-0.750467,-0.477950,9.699486
5.366299,-0.042314,0.081027,-3.025138,-0.719111,-0.495659,9.734561
5.366311,-0.042292,0.081039,-3.025145,-0.730461,-0.496595,9.707882
5.392458,-0.042315,0.081047,-3.025170,-0.711678,-0.494692,9.729366
5.432801,-0.042317,0.081052,-3.025178,-0.734996,-0.481809,9.716284
5.432838,-0.042293,0.081046,-3.025205,-0.720557,-0.485704,9.730068
5.432847,-0.042303,0.081003,-3.025227,-0.735446,-0.490850,9.714871
5.446222,-0.042316,0.081002,-3.025255,-0.731134,-0.476188,9.713974
5.446228,-0.042318,0.081006,-3.025256,-0.733933,-0.483351,9.719662
5.446231,-0.042297,0.080997,-3.025278,-0.730740,-0.489275,9.718000
5.446321,-0.042306,0.081023,-3.025285,-0.756181,-0.474383,9.716228
5.459249,-0.042279,0.081009,-3.025331,-0.718952,-0.488848,9.714149
5.552625,-0.042256,0.081006,-3.025319,-0.752194,-0.479323,9.710835
5.565764,-0.042262,0.081003,-3.025331,-0.716391,-0.494399,9.717186
5.565775,-0.042245,0.081005,-3.025342,-0.742394,-0.483214,9.718210
5.565779,-0.042266,0.081013,-3.025368,-0.715546,-0.479093,9.723288
5.565783,-0.042277,0.081022,-3.025373,-0.743783,-0.462729,9.729136
5.565786,-0.042275,0.081039,-3.025409,-0.711515,-0.496119,9.693897
5.565792,-0.042292,0.081039,-3.025422,-0.735627,-0.474340,9.747504
5.565963,-0.042287,0.081045,-3.025438,-0.725873,-0.486790,9.692899
5.565970,-0.042307,0.081060,-3.025444,-0.739839,-0.486872,9.751284
5.565974,-0.042295,0.081050,-3.025446,-0.737775,-0.494049,9.688207
5.593027,-0.042252,0.081056,-3.025468,-0.726163,-0.486996,9.748281
5.593030,-0.042268,0.081060,-3.025478,-0.740477,-0.482315,9.698902
5.605953,-0.042282,0.081023,-3.025481,-0.724137,-0.470655,9.731231
5.605959,-0.042311,0.081015,-3.025453,-0.735079,-0.480785,9.704688
5.605972,-0.042285,0.081022,-3.025492,-0.728210,-0.482490,9.723781
5.619310,-0.042281,0.081013,-3.025490,-0.739492,-0.485913,9.720757
5.645929,-0.042240,0.081007,-3.025529,-0.728162,-0.480496,9.720880
5.645943,-0.042250,0.080995,-3.025539,-0.720374,-0.501002,9.715749
5.659495,-0.042251,0.081019,-3.025531,-0.730991,-0.474746,9.714689
5.659504,-0.042261,0.081015,-3.025530,-0.723449,-0.494530,9.714159
5.712306,-0.042256,0.081045,-3.025538,-0.734399,-0.483012,9.718934
5.712310,-0.042232,0.081025,-3.025591,-0.737891,-0.469865,9.711060
5.712314,-0.042234,0.081039,-3.025590,-0.742484,-0.484475,9.703365
5.712316,-0.042212,0.081017,-3.025612,-0.743319,-0.482380,9.735841
