Time(ROS) Frame LO(m) AO(deg)
1570701438.343110085 1562 -0.08271 15.01907
1570701438.519020796 1563 -0.08015 15.46335
1570701438.672692776 1564 -0.07814 15.43929
1570701438.841029644 1565 -0.07786 15.50461
1570701439.583416462 1566 -0.07915 15.58425
1570701439.170786142 1567 -0.07697 15.59800
1570701439.350158453 1568 -0.07759 15.68280
1570701439.502900839 1569 -0.08097 15.77676
1570701439.666331291 1570 -0.08442 15.87531
1570701439.834973574 1571 -0.08598 15.94865
1570701440.154478788 1572 -0.08504 16.06897
1570701440.162770271 1573 -0.08564 16.10163
1570701440.329148054 1574 -0.08720 16.16924
1570701440.494035482 1575 -0.08897 16.26893
1570701440.661400318 1576 -0.09066 16.37722
1570701440.828832626 1577 -0.09064 16.48322
1570701440.999352217 1578 -0.09114 16.53536
1570701441.169457674 1579 -0.09187 16.60125
1570701441.358625650 1580 -0.09265 16.45916
1570701441.487613201 1581 -0.09180 16.30789
1570701441.653884649 1582 -0.09216 16.28555
