Time(ROS) Frame LO(m) AO(deg)
1570713118.838061333 0812 -0.06198 -5.22310
1570713119.556545019 0813 -0.06315 -5.16351
1570713119.180334568 0814 -0.06299 -5.09590
1570713119.334207535 0815 -0.05817 -4.95839
1570713119.506589651 0816 -0.05884 -4.99277
1570713119.668461084 0817 -0.06403 -5.42822
1570713119.831246376 0818 -0.07072 -5.98456
1570713119.996519566 0819 -0.07324 -6.20400
1570713120.162508011 0820 -0.06936 -6.06936
1570713120.327899456 0821 -0.06802 -5.99258
1570713120.497003078 0822 -0.06870 -5.95477
1570713120.666344881 0823 -0.07083 -5.80293
1570713120.824825764 0824 -0.06914 -5.67344
1570713120.989868879 0825 -0.06589 -5.55370
1570713121.155637980 0826 -0.06391 -5.48093
1570713121.322615385 0827 -0.06596 -5.64365
1570713121.487460136 0828 -0.07228 -6.14957
1570713121.653542757 0829 -0.08160 -6.92536
1570713121.818800449 0830 -0.08614 -7.07604
1570713122.147940636 0831 -0.08803 -7.04339
1570713122.150697708 0832 -0.08620 -6.83941
1570713122.315510988 0833 -0.08342 -6.65721
1570713122.530153036 0834 -0.08014 -6.45381
1570713122.689726830 0835 -0.07775 -6.34094
1570713122.813214779 0836 -0.07799 -6.41141
1570713122.980340958 0837 -0.07997 -6.70362
1570713123.142463207 0838 -0.08103 -6.97119
1570713123.310357809 0839 -0.08144 -7.00500
1570713123.479637384 0840 -0.08287 -7.03536
1570713123.649429798 0841 -0.08014 -6.84170
1570713123.807281733 0842 -0.07788 -6.65091
1570713123.971628666 0843 -0.07517 -6.49449
1570713124.136273146 0844 -0.07345 -6.41657
1570713124.305322886 0845 -0.07543 -6.36157
1570713124.474572897 0846 -0.07447 -6.17650
1570713124.639472723 0847 -0.07046 -6.00519
1570713124.803019285 0848 -0.06938 -5.89059
1570713124.968954563 0849 -0.06910 -5.72043
1570713125.135925055 0850 -0.07091 -5.92383
1570713125.304915190 0851 -0.07458 -6.43204
1570713125.471857071 0852 -0.07784 -6.78899
1570713125.636250019 0853 -0.07473 -6.72654
1570713125.803516150 0854 -0.07299 -6.62112
1570713125.969218969 0855 -0.07297 -6.50996
1570713126.136963844 0856 -0.06972 -6.33636
1570713126.304419041 0857 -0.06786 -6.22348
1570713126.469453096 0858 -0.06563 -6.07394
1570713126.637753963 0859 -0.06191 -5.92555
1570713126.803159475 0860 -0.05976 -5.84648
1570713126.970574617 0861 -0.05785 -5.70954
1570713127.136437416 0862 -0.05994 -5.88429
1570713127.303331614 0863 -0.06395 -6.22119
