Time(ROS) Frame LO(m) AO(deg)
1570715413.512531519 0547 0.14329 4.85145
1570715413.679486036 0548 0.14485 4.89728
1570715413.847999811 0549 0.15012 4.98839
1570715414.178295135 0550 0.14809 4.83999
1570715414.179744005 0551 0.14494 4.85259
1570715414.347071171 0552 0.16355 4.79702
1570715414.512224913 0553 0.16321 4.80447
1570715414.607995033 0554 0.16412 4.87093
1570715414.769617558 0555 0.16140 4.85660
1570715414.931699753 0556 0.15996 4.83598
1570715415.124009609 0557 0.16218 4.92593
1570715415.265169144 0558 0.17005 4.89213
1570715415.429882526 0559 0.16812 4.87723
1570715415.596634865 0560 0.16603 4.85489
1570715415.760945797 0561 0.16701 4.92536
1570715415.925270557 0562 0.16657 4.89843
1570715416.939617395 0563 0.16369 4.83311
1570715416.256216526 0564 0.16252 4.90359
1570715416.421473265 0565 0.16646 4.99010
1570715416.628809690 0566 0.16508 4.86520
1570715416.754066944 0567 0.16299 4.80676
1570715416.919812441 0568 0.15975 4.72941
1570715417.861809492 0569 0.16236 4.80389
1570715417.251382589 0570 0.16478 4.83884
1570715417.445937872 0571 0.16427 4.83311
1570715417.580399752 0572 0.16507 4.82796
1570715417.749532938 0573 0.16897 4.94656
1570715417.914674282 0574 0.16987 4.88353
1570715418.778290749 0575 0.16692 4.86806
1570715418.246365547 0576 0.16182 4.90015
1570715418.423230410 0577 0.16246 5.01703
1570715418.574773312 0578 0.16457 5.07089
1570715418.787166119 0579 0.16074 4.91390
1570715418.904635906 0580 0.16193 4.89442
1570715419.714740276 0581 0.16666 5.00156
1570715419.269492388 0582 0.16722 4.92192
1570715419.402356625 0583 0.16228 4.86291
1570715419.569977522 0584 0.15970 4.89385
1570715419.735722065 0585 0.15448 7.59918
1570715419.902983189 0586 0.15448 7.59918
1570715420.648147583 0587 0.15448 7.59918
1570715420.229962587 0588 0.15448 7.59918
1570715420.395838022 0589 0.14959 7.52069
1570715420.564746380 0590 0.14488 7.58314
1570715420.727515221 0591 0.14824 7.62783
1570715420.930780649 0592 0.14175 7.37229
1570715421.586337805 0593 0.14043 7.39807
1570715421.254667044 0594 0.14341 7.53100
1570715421.389047623 0595 0.14380 7.50120
1570715421.555830717 0596 0.13573 7.32473
1570715421.757660627 0597 0.13467 7.30296
1570715421.888052702 0598 0.14062 7.42557
1570715422.525466919 0599 0.14410 7.37401
1570715422.219964981 0600 0.13797 7.20212
1570715422.385735750 0601 0.14017 7.27832
1570715422.550775051 0602 0.13193 5.06147
1570715422.717073679 0603 0.13261 5.07751
1570715422.879830837 0604 0.13084 5.05230
